-8.722,-15.871,475.005,0.0,0.0,0.0
3416.063,1456.311,492.158,3500.0,1500.0,0.0
2840.363,1439.7,481.202,2916.6666666666665,1500.0,0.0
2267.425,1433.373,476.599,2333.333333333333,1500.0,0.0
1693.418,1426.022,475.59,1750.0,1500.0,0.0
1122.807,1422.733,474.899,1166.6666666666665,1500.0,0.0
554.123,1415.596,474.82,583.3333333333335,1500.0,0.0
-12.042,1416.472,473.171,0.0,1500.0,0.0
-593.842,1448.851,484.154,-583.3333333333335,1500.0,0.0
-1170.837,1448.91,484.171,-1166.666666666667,1500.0,0.0
-1750.658,1443.002,480.515,-1750.0,1500.0,0.0
-2327.423,1446.484,480.341,-2333.333333333333,1500.0,0.0
-2906.246,1445.315,486.626,-2916.666666666667,1500.0,0.0
-3483.769,1458.306,498.829,-3500.0,1500.0,0.0
3414.237,1204.571,481.166,3500.0,1250.0,0.0
2839.203,1195.701,471.403,2916.6666666666665,1250.0,0.0
2264.059,1185.677,469.621,2333.333333333333,1250.0,0.0
1689.861,1182.434,467.357,1750.0,1250.0,0.0
1118.936,1176.558,468.695,1166.6666666666665,1250.0,0.0
550.314,1174.012,468.851,583.3333333333335,1250.0,0.0
-14.608,1171.55,469.718,0.0,1250.0,0.0
-596.995,1207.479,482.836,-583.3333333333335,1250.0,0.0
-1174.97,1205.111,481.685,-1166.666666666667,1250.0,0.0
-1752.483,1202.841,481.101,-1750.0,1250.0,0.0
-2328.557,1202.075,481.338,-2333.333333333333,1250.0,0.0
-2906.087,1206.867,485.744,-2916.666666666667,1250.0,0.0
-3482.561,1213.638,495.64,-3500.0,1250.0,0.0
3413.212,960.313,476.65,3500.0,1000.0,0.0
2839.639,949.303,472.589,2916.6666666666665,1000.0,0.0
2264.678,944.681,469.966,2333.333333333333,1000.0,0.0
1690.168,939.013,470.053,1750.0,1000.0,0.0
1119.262,936.997,470.644,1166.6666666666665,1000.0,0.0
550.676,930.391,471.239,583.3333333333335,1000.0,0.0
-13.358,932.693,470.792,0.0,1000.0,0.0
-596.944,963.313,486.23,-583.3333333333335,1000.0,0.0
-1175.766,962.445,483.657,-1166.666666666667,1000.0,0.0
-1752.095,960.195,482.619,-1750.0,1000.0,0.0
-2329.265,961.405,481.213,-2333.333333333333,1000.0,0.0
-2906.126,964.025,484.527,-2916.666666666667,1000.0,0.0
-3481.339,969.909,490.68,-3500.0,1000.0,0.0
3412.078,715.499,475.25,3500.0,750.0,0.0
2838.205,709.632,471.3,2916.6666666666665,750.0,0.0
2264.174,702.379,471.411,2333.333333333333,750.0,0.0
1689.622,701.534,469.992,1750.0,750.0,0.0
1118.118,697.611,472.263,1166.6666666666665,750.0,0.0
548.907,693.864,470.079,583.3333333333335,750.0,0.0
-12.783,690.204,471.318,0.0,750.0,0.0
-598.549,721.159,488.809,-583.3333333333335,750.0,0.0
-1176.058,716.798,486.518,-1166.666666666667,750.0,0.0
-1753.645,716.417,483.274,-1750.0,750.0,0.0
-2329.072,715.52,482.662,-2333.333333333333,750.0,0.0
-2906.243,717.609,483.291,-2916.666666666667,750.0,0.0
-3481.389,721.31,487.965,-3500.0,750.0,0.0
3411.927,471.205,472.662,3500.0,500.0,0.0
2838.9,464.225,472.136,2916.6666666666665,500.0,0.0
2264.675,461.504,471.708,2333.333333333333,500.0,0.0
1690.675,458.85,472.923,1750.0,500.0,0.0
1118.153,457.998,472.699,1166.6666666666665,500.0,0.0
548.282,453.822,471.598,583.3333333333335,500.0,0.0
-12.221,451.885,468.922,0.0,500.0,0.0
-598.762,475.03,493.489,-583.3333333333335,500.0,0.0
-1177.028,472.448,487.538,-1166.666666666667,500.0,0.0
-1753.044,471.368,485.156,-1750.0,500.0,0.0
-2327.566,471.561,483.55,-2333.333333333333,500.0,0.0
-2905.017,472.486,483.474,-2916.666666666667,500.0,0.0
-3480.154,474.658,485.35,-3500.0,500.0,0.0
3412.311,225.313,472.882,3500.0,250.0,0.0
2838.805,224.119,471.877,2916.6666666666665,250.0,0.0
2266.81,222.335,473.368,2333.333333333333,250.0,0.0
1690.337,220.233,473.112,1750.0,250.0,0.0
1117.505,218.853,473.607,1166.6666666666665,250.0,0.0
546.675,220.089,469.785,583.3333333333335,250.0,0.0
-12.046,214.304,466.523,0.0,250.0,0.0
-601.291,230.624,494.345,-583.3333333333335,250.0,0.0
-1177.329,226.345,489.311,-1166.666666666667,250.0,0.0
-1754.029,226.557,484.903,-1750.0,250.0,0.0
-2327.757,225.557,484.009,-2333.333333333333,250.0,0.0
-2904.243,225.92,483.191,-2916.666666666667,250.0,0.0
-3478.918,225.743,484.47,-3500.0,250.0,0.0
3412.795,-19.725,472.659,3500.0,0.0,0.0
2839.556,-19.905,471.805,2916.6666666666665,0.0,0.0
2265.409,-20.607,472.93,2333.333333333333,0.0,0.0
1690.583,-19.517,473.488,1750.0,0.0,0.0
1118.543,-20.983,475.697,1166.6666666666665,0.0,0.0
547.471,-19.481,471.636,583.3333333333335,0.0,0.0
-10.642,-19.249,466.687,0.0,0.0,0.0
-600.287,-19.348,495.589,-583.3333333333335,0.0,0.0
-1176.379,-18.756,490.128,-1166.666666666667,0.0,0.0
-1752.168,-18.698,486.274,-1750.0,0.0,0.0
-2328.174,-18.582,482.696,-2333.333333333333,0.0,0.0
-2903.865,-19.441,482.878,-2916.666666666667,0.0,0.0
-3478.007,-20.538,483.268,-3500.0,0.0,0.0
3414.984,-251.863,481.035,3500.0,-250.0,0.0
2840.302,-261.644,473.23,2916.6666666666665,-250.0,0.0
2266.289,-260.508,474.024,2333.333333333333,-250.0,0.0
1691.508,-258.574,474.256,1750.0,-250.0,0.0
1118.275,-255.474,473.589,1166.6666666666665,-250.0,0.0
548.094,-254.328,471.002,583.3333333333335,-250.0,0.0
-11.979,-268.085,500.336,0.0,-250.0,0.0
-598.821,-267.456,494.907,-583.3333333333335,-250.0,0.0
-1175.908,-265.218,490.817,-1166.666666666667,-250.0,0.0
-1752.437,-263.338,485.045,-1750.0,-250.0,0.0
-2327.483,-264.501,483.207,-2333.333333333333,-250.0,0.0
-2904.459,-266.486,482.21,-2916.666666666667,-250.0,0.0
-3478.005,-269.001,483.799,-3500.0,-250.0,0.0
3414.727,-510.163,476.665,3500.0,-500.0,0.0
2841.781,-508.933,476.635,2916.6666666666665,-500.0,0.0
2267.646,-505.666,475.616,2333.333333333333,-500.0,0.0
1692.769,-500.478,474.462,1750.0,-500.0,0.0
1120.292,-497.263,474.921,1166.6666666666665,-500.0,0.0
551.44,-492.996,474.627,583.3333333333335,-500.0,0.0
-10.765,-516.081,496.789,0.0,-500.0,0.0
-597.437,-510.824,492.08,-583.3333333333335,-500.0,0.0
-1175.467,-508.055,486.719,-1166.666666666667,-500.0,0.0
-1750.906,-507.314,484.661,-1750.0,-500.0,0.0
-2326.433,-507.95,482.377,-2333.333333333333,-500.0,0.0
-2902.63,-510.787,482.96,-2916.666666666667,-500.0,0.0
