c1,c2,c3,c4,x,y,z,tx,ty,tz
6.42371,2.723171,6.399261,2.664985,2.127331,1.419837,0.05266571,2.115524,1.493798,0.05225182
3.403169,7.6785,2.677229,7.385483,-2.974785,0.3168159,0.7411793,-2.961113,0.3539262,0.7356671
3.980752,5.129683,4.106813,5.228114,-0.6578083,0.9351186,-0.1707211,-0.6542037,1.002082,-0.169922
3.343455,6.964866,2.558189,6.623821,-2.345116,0.8511109,0.7781258,-2.333167,0.9009484,0.7723932
4.61802,4.264472,5.105531,4.788116,0.1973476,0.8430368,-0.7934685,0.196274,0.9074117,-0.7900561
4.090355,6.021361,3.529396,5.6553,-1.226807,0.6177967,0.7160072,-1.220361,0.6727055,0.7123955
6.163244,4.30765,5.577199,3.416932,1.22108,0.6974409,1.151173,1.214358,0.7529956,1.146738
7.883784,2.232696,7.675882,1.322895,3.590985,1.837647,0.546772,3.573069,1.897166,0.5391466
2.775992,6.683373,2.33171,6.511392,-2.322943,1.477051,0.3814383,-2.310085,1.549937,0.3782104
3.626735,6.059318,3.961275,6.265288,-1.480099,0.2842564,-0.4252751,-1.472633,0.3323283,-0.423082
4.853351,4.616707,5.382926,5.170577,0.1407776,0.1885105,-0.9071932,0.1400645,0.2384865,-0.9034788
5.005025,4.329735,4.886793,4.192502,0.3961563,0.9379069,0.1958027,0.3939794,1.005756,0.1949224
6.56478,2.129591,7.023965,3.282516,2.423782,1.301444,-1.045059,2.410074,1.35998,-1.039958
5.176904,3.996121,5.312644,4.170472,0.6806445,0.8116908,-0.2384224,0.6769596,0.8746244,-0.2373094
7.915725,2.12558,8.201905,3.021694,3.650044,0.7045886,-0.7759552,3.633788,0.7380463,-0.7687577
6.37077,2.810182,6.392382,2.858838,2.05434,1.235857,-0.04631424,2.0431,1.302335,-0.04597223
7.530595,1.697478,7.752706,2.505198,3.380968,1.386147,-0.5723572,3.364277,1.433315,-0.5657641
5.421446,4.430494,5.28439,4.261687,0.6133555,0.3895019,0.2456432,0.6101749,0.4428093,0.2445501
2.434479,6.620247,3.490498,7.077044,-2.381721,0.9025891,-1.047572,-2.368811,0.9516023,-1.042814
3.410376,5.887064,3.192966,5.763843,-1.447208,1.197136,0.240696,-1.439179,1.268991,0.2392724
3.508114,5.478288,3.95939,5.777677,-1.112576,0.8895718,-0.5645332,-1.106549,0.9523424,-0.561651
1.354546,7.297349,2.711037,7.665913,-3.229619,1.706038,-0.9301872,-3.213531,1.762513,-0.9191543
3.823541,5.897005,4.335213,6.240935,-1.265984,0.1112673,-0.6990681,-1.2597,0.1576715,-0.6957673
6.495636,2.720497,6.69576,3.168756,2.186056,0.929258,-0.4431429,2.174511,0.9838809,-0.4399857
4.145802,4.923125,4.166126,4.940253,-0.4430628,1.09259,-0.02828439,-0.4405931,1.166387,-0.02815604
3.700486,5.041537,4.159836,5.387739,-0.7368298,1.138748,-0.6046267,-0.7327186,1.212835,-0.6017724
2.676232,5.520593,3.740447,6.107837,-1.466209,1.828386,-1.142429,-1.457171,1.948148,-1.138121
5.256111,3.02866,5.895288,4.037387,1.160444,1.61477,-1.192261,1.15337,1.714046,-1.187953
3.676308,5.116766,3.859879,5.250211,-0.796154,1.345846,-0.2316971,-0.7916285,1.431086,-0.2305703
3.060929,7.770165,2.765024,7.658429,-3.202763,0.3152131,0.2895508,-3.187886,0.3515451,0.2873215
1.278819,7.480733,2.513351,7.787356,-3.412302,1.77598,-0.7904606,-3.395375,1.832948,-0.780259
4.071696,4.672942,4.279849,4.855387,-0.3304882,1.33473,-0.2910233,-0.3286045,1.421401,-0.2897328
5.040027,4.443807,5.301202,4.737962,0.3552361,0.3348469,-0.4520811,0.3534033,0.3875217,-0.4501449
6.751257,3.101982,6.982531,3.577507,2.258411,0.2886973,-0.5326567,2.247324,0.3318126,-0.5293776
6.947187,2.321313,6.876706,2.100995,2.694595,1.682454,0.1640682,2.679682,1.760997,0.1623861
7.774479,3.420552,7.417228,2.504583,3.060329,0.4253734,0.9115791,3.046396,0.4619193,0.9045402
4.503344,4.192968,4.832065,4.544197,0.1696548,1.231883,-0.5136948,0.1686954,1.312604,-0.511457
2.870255,7.755193,3.444659,7.985632,-3.258389,0.04617831,-0.6089249,-3.24404,0.07987356,-0.6045517
5.708692,3.250016,5.947621,3.653442,1.38422,1.019977,-0.4668007,1.37666,1.085147,-0.4641728
2.970478,6.069373,2.718218,5.94998,-1.761017,1.733689,0.2408638,-1.750847,1.839574,0.2391717
6.913787,2.612924,7.415127,3.74313,2.574154,0.499632,-1.201702,2.560818,0.5402588,-1.197275
6.824306,3.667566,6.717797,3.465355,2.080055,0.06984874,0.2417622,2.070007,0.1121056,0.2403924
1.981714,7.021226,3.097247,7.413728,-2.849728,1.148023,-0.9529839,-2.835651,1.195782,-0.9442913
6.320421,4.05457,5.737125,3.06699,1.477627,0.9391489,1.176582,1.469261,0.9987284,1.172186
7.408514,2.687382,7.196955,2.032758,2.994194,1.19459,0.5201492,2.979004,1.244177,0.5149862
5.159012,3.720037,5.543881,4.237675,0.8029289,0.9236248,-0.6897926,0.7985452,0.9889649,-0.6865351
4.640038,4.506026,4.570779,4.434675,0.077034,1.098573,0.1067924,0.07660532,1.173247,0.1063218
6.904555,2.582918,6.690978,1.941076,2.57708,1.792468,0.4887733,2.562588,1.881915,0.4839483
2.723865,7.827649,1.504373,7.491047,-3.382099,1.450088,0.8693306,-3.36579,1.495622,0.8593841
5.803216,2.756629,6.344412,3.764739,1.63942,1.281314,-1.1002,1.629894,1.351612,-1.09571
6.424318,3.649655,6.443426,3.683187,1.755688,0.1816734,-0.04120445,1.746992,0.2271068,-0.04097974
7.295295,2.481251,7.101839,1.836133,2.95718,1.552023,0.4693184,2.941545,1.614558,0.464203
5.982003,4.261281,5.842864,4.063644,1.107124,0.08197948,0.2754936,1.101616,0.1290019,0.2742178
3.754788,6.637791,2.763824,6.131929,-1.883072,0.9316953,1.081097,-1.872615,0.9871951,1.076618
3.92328,5.689319,4.295412,5.95204,-1.066422,0.2478007,-0.5121365,-1.061014,0.297112,-0.5097389
2.058575,7.014088,3.212569,7.435072,-2.823761,1.04645,-1.022743,-2.809982,1.092142,-1.013811
3.902327,6.08108,2.952974,5.520094,-1.367477,1.366596,1.089165,-1.359461,1.444961,1.084683
7.097613,2.942384,6.884656,2.383276,2.620911,0.9961219,0.5004673,2.607406,1.046757,0.4962693
3.246145,6.705844,3.959977,7.079005,-2.162399,0.0690015,-0.8616524,-2.151931,0.1098135,-0.8573276
2.785366,7.977174,2.461413,7.869917,-3.508606,0.5857763,0.2858391,-3.492315,0.6214396,0.2832852
3.88629,5.250595,4.291455,5.557165,-0.7832718,0.683967,-0.5548058,-0.779094,0.7427748,-0.5522225
3.597957,6.170609,4.30412,6.607311,-1.578518,0.06395791,-0.9341393,-1.570695,0.1079159,-0.9300244
4.938805,3.870862,4.940248,3.872704,0.5914421,1.549374,-0.002388,0.5880134,1.651646,-0.002377391
4.786439,4.926194,4.463896,4.613432,-0.08529663,0.7426994,0.4994345,-0.08483672,0.8046378,0.4972718
3.280042,6.434787,2.700988,6.159801,-1.926018,1.186187,0.5812045,-1.915488,1.251336,0.577224
2.230107,7.984424,1.608242,7.833524,-3.691669,1.528772,0.402997,-3.673603,1.575227,0.3978227
4.73214,4.797236,4.447821,4.517017,-0.03898621,0.9129916,0.4369125,-0.03877091,0.980244,0.435006
7.63683,2.779014,7.883105,3.397807,3.176609,0.1598863,-0.6417465,3.16239,0.1946838,-0.6370286
5.555422,2.89226,5.813285,3.361062,1.414383,1.795839,-0.4915123,1.406097,1.916487,-0.4885945
3.945722,5.891129,2.928762,5.26444,-1.203476,1.801652,1.169388,-1.196042,1.923234,1.165179
2.198966,6.643778,3.180154,7.029773,-2.469307,1.205906,-0.8870144,-2.456521,1.261843,-0.8796542
3.510039,5.85249,3.145986,5.641675,-1.378426,1.288244,0.4062128,-1.370704,1.364896,0.403858
3.926941,5.629132,3.686717,5.464261,-1.02216,0.8316856,0.3063668,-1.016641,0.8936149,0.3048303
7.312325,3.538829,6.846391,2.434394,2.572792,0.7353383,1.104189,2.559174,0.7790889,1.099506
7.475846,2.301007,7.687957,2.917369,3.177273,0.7462354,-0.5409088,3.162103,0.7859994,-0.5360681
4.023984,5.815123,4.098158,5.866694,-1.107056,0.2358158,-0.1008873,-1.101451,0.2850459,-0.1004077
6.367671,2.075844,6.753814,3.062008,2.277588,1.683654,-0.8515892,2.264882,1.767926,-0.8444607
4.281178,5.710577,3.373541,5.065865,-0.8979321,1.349656,1.16251,-0.892638,1.431899,1.15795
4.280057,4.936822,4.418301,5.057145,-0.3803883,0.7631801,-0.201313,-0.3783329,0.8255676,-0.2004162
7.653456,2.949141,7.597898,2.801801,3.132191,0.376664,0.1423054,3.117373,0.414221,0.1412231
3.256623,6.215178,3.475811,6.332781,-1.760605,0.6530354,-0.2474234,-1.751428,0.7057925,-0.2459457
2.649487,6.898605,3.33496,7.189779,-2.548218,0.6043164,-0.6887627,-2.535685,0.6483639,-0.6836958
2.672688,6.886144,3.427525,7.212741,-2.52956,0.5571576,-0.7730141,-2.517232,0.6004709,-0.7674445
7.980367,2.538028,7.986612,2.557597,3.59469,0.648696,-0.01676941,3.577792,0.6843342,-0.01661897
3.376483,8.314947,2.250393,7.92477,-3.624157,0.4975547,1.064964,-3.608608,0.5288254,1.056061
5.912488,3.465943,5.694965,3.08024,1.442127,1.304477,0.4233246,1.434047,1.381243,0.4208147
2.703524,7.5486,1.625056,7.232781,-3.120197,1.49867,0.786726,-3.10452,1.552092,0.7780398
5.884151,4.555562,5.53762,4.098188,0.8712559,0.1471452,0.6626053,0.8668802,0.1954944,0.6596672
7.407102,3.953495,6.969483,3.055921,2.464166,0.06579168,1.052971,2.45219,0.1040115,1.048579
5.741385,4.044168,6.104822,4.545399,1.043156,0.01397576,-0.7207756,1.038013,0.05997801,-0.717558
3.672967,4.578014,4.365107,5.149921,-0.4694977,1.750911,-0.9310398,-0.4667207,1.876245,-0.927245
2.49999,7.189442,2.244431,7.104618,-2.854912,1.229209,0.2040176,-2.839883,1.283313,0.2020799
2.078975,6.743085,2.735026,6.973337,-2.585679,1.478185,-0.5313454,-2.571691,1.544959,-0.5263717
5.5348,4.794658,5.044464,4.219164,0.4803203,0.4123533,0.8682823,0.4778296,0.4657471,0.8645656
3.686368,6.052566,3.369535,5.864982,-1.447963,0.7636678,0.3746719,-1.440265,0.821045,0.3725907
5.06372,4.174403,5.243163,4.390346,0.5162379,0.6782272,-0.30964,0.5134763,0.7379798,-0.3082485
3.233974,7.244362,2.030401,6.792991,-2.641075,1.22013,1.061207,-2.626388,1.272208,1.05601
2.207171,7.495417,2.986601,7.760764,-3.222043,0.7738674,-0.6808548,-3.206855,0.8128332,-0.674697
4.583628,4.12215,4.724237,4.277955,0.2525523,1.465851,-0.2190819,0.2510953,1.562177,-0.2181288
3.438166,6.015337,4.249155,6.512957,-1.530629,0.3138216,-1.04331,-1.522706,0.3608699,-1.039055
4.375382,4.209327,5.070401,4.927823,0.08959579,1.122896,-1.098763,0.08909559,1.197148,-1.094167
6.246652,3.876775,5.696442,2.908294,1.50816,1.202573,1.099663,1.499454,1.27116,1.095202
3.092061,6.604848,2.368187,6.298531,-2.140847,1.443789,0.6638584,-2.128949,1.516876,0.6587551
2.305959,6.482852,2.811623,6.679458,-2.307178,1.500482,-0.4349613,-2.294371,1.574768,-0.4312965
4.501925,4.158491,4.892631,4.578598,0.1869469,1.22123,-0.614418,0.1858921,1.301199,-0.6117517
5.24758,3.935952,4.944584,3.521865,0.7572594,1.646828,0.5171089,0.752836,1.757324,0.5146974
7.931161,3.083395,7.508374,1.726177,3.352749,1.122034,1.098812,3.33725,1.160306,1.08794
5.797066,4.047194,5.271115,3.249379,1.082827,1.305312,0.9747448,1.076637,1.384043,0.9702196
3.883729,4.895423,4.614223,5.492984,-0.5581551,0.9031289,-1.039185,-0.5551137,0.9680856,-1.034617
6.715697,2.567336,7.01558,3.272458,2.419106,0.809958,-0.6914707,2.406836,0.8585531,-0.686295
6.363401,3.508958,6.59866,3.919466,1.769964,0.1420284,-0.5109634,1.761256,0.1865921,-0.5082377
8.076012,3.704084,7.702615,2.797955,3.232758,0.03094028,0.9888306,3.218858,0.06371689,0.9819481
5.896586,3.834641,5.990494,3.977532,1.260498,0.3182376,-0.1869774,1.254079,0.3680656,-0.1860473
3.184035,7.586477,1.849083,7.129913,-2.979805,1.172021,1.125126,-2.963535,1.216654,1.119828
4.311708,5.174637,3.800154,4.756806,-0.5145569,1.341828,0.6947174,-0.5116273,1.427628,0.6916097
3.912047,5.936762,3.166529,5.474298,-1.253326,1.193087,0.8840532,-1.246314,1.265028,0.8795342
6.719213,2.445244,7.213435,3.586786,2.4613,0.7977569,-1.152193,2.448038,0.8435327,-1.147636
3.225554,6.709858,2.459505,6.377081,-2.175316,1.197241,0.7313061,-2.163625,1.258624,0.7258387
4.359193,4.698706,4.511141,4.840006,-0.1932678,0.9358038,-0.2256317,-0.1922047,1.003913,-0.2246371
8.087037,2.913796,7.643122,1.227743,3.57336,1.566079,1.177597,3.556872,1.605484,1.163809
6.000814,3.501433,5.607518,2.773899,1.493008,1.690516,0.7655144,1.484359,1.794558,0.7609191
7.95675,2.868936,7.75956,2.265322,3.458469,0.700519,0.521328,3.442443,0.7369469,0.5165182
6.676465,3.567917,6.218255,2.611807,2.001438,1.055633,0.9894524,1.990322,1.113416,0.9847493
6.89016,1.568775,7.356023,3.01626,2.829796,1.687917,-1.111986,2.813328,1.752514,-1.106128
2.954581,5.434979,3.49064,5.744042,-1.308281,1.80841,-0.5790873,-1.30059,1.932758,-0.5758363
5.352127,5.306114,4.716839,4.664564,0.0308075,0.2381887,1.070461,0.03065062,0.2887416,1.066115
4.136085,6.755918,3.391425,6.327479,-1.792397,0.1525533,0.9384422,-1.783452,0.1962841,0.9342391
3.394084,8.11711,2.826897,7.896773,-3.412838,0.06010871,0.5924416,-3.397979,0.092834,0.5880769
5.154321,3.858357,5.631064,4.475353,0.7339172,0.6968042,-0.8608818,0.730006,0.755628,-0.8569765
7.804691,2.935598,7.890371,3.15634,3.283363,0.1248011,-0.2257576,3.268467,0.1593828,-0.2241247
3.032315,6.013385,3.365252,6.187955,-1.694572,1.047125,-0.3572388,-1.685367,1.110542,-0.3549985
3.664282,6.351305,2.904162,5.945272,-1.691246,1.021677,0.8367748,-1.682007,1.082898,0.8321342
2.204091,6.617561,3.2642,7.041953,-2.446915,1.189218,-0.9714009,-2.433381,1.244411,-0.9661649
3.128838,6.029943,3.974357,6.508925,-1.669586,0.6317297,-1.005346,-1.660661,0.6830465,-1.000982
6.919192,3.332726,6.414815,2.093251,2.311516,1.474642,1.125734,2.29801,1.541895,1.120893
5.849195,3.759001,5.52404,3.229865,1.262199,1.17312,0.6197243,1.255187,1.244947,0.6163436
5.905213,3.048912,5.793489,2.826453,1.607872,1.819036,0.2192802,1.59848,1.940002,0.2178376
2.585746,7.737991,3.032644,7.898567,-3.339745,0.4149313,-0.4219475,-3.324402,0.4505663,-0.4184746
3.81781,5.273651,3.69845,5.187895,-0.8319321,1.281464,0.1502628,-0.8272327,1.362729,0.1495233
3.161221,8.066037,1.676487,7.607776,-3.457371,1.112829,1.209023,-3.441727,1.148484,1.197119
3.704121,6.599038,2.60618,6.05136,-1.874981,1.184188,1.159156,-1.864174,1.247001,1.154723
6.051861,2.94246,6.412801,3.627267,1.757317,0.9035996,-0.7544212,1.747934,0.9611729,-0.749832
4.09835,4.847435,3.902965,4.683406,-0.4212914,1.652168,0.261692,-0.4188225,1.766147,0.2605567
3.735259,5.819403,3.343423,5.575999,-1.251453,1.048659,0.4648018,-1.24458,1.11593,0.4622804
7.120618,3.400684,6.78947,2.637869,2.458328,0.6527805,0.7733231,2.44616,0.6980773,0.7677161
3.659398,6.089557,2.945676,5.689334,-1.489025,1.277198,0.7903233,-1.48072,1.350924,0.7856982
1.859742,7.050653,2.380439,7.205523,-2.906559,1.6567,-0.3720579,-2.890816,1.726926,-0.3679749
4.822031,4.495957,4.987071,4.672528,0.1909103,0.5963442,-0.270992,0.1898971,0.6546663,-0.2698155
3.072944,6.993603,3.006412,6.964626,-2.479076,0.5025327,0.0678854,-2.466719,0.5470365,0.0674119
7.351252,2.928018,6.893012,1.430382,2.858582,1.890578,1.094471,2.841727,1.968868,1.087883
4.062421,5.144108,3.992486,5.08906,-0.6258736,1.031033,0.09432602,-0.622412,1.10166,0.09388578
7.715672,3.018768,7.334887,1.839004,3.166265,1.12007,0.9645615,3.151164,1.162283,0.9551706
3.287126,5.904651,3.501153,6.026423,-1.511879,0.9094303,-0.2435608,-1.503731,0.9703625,-0.242146
3.825505,5.705853,4.032505,5.846653,-1.125975,0.4494818,-0.272438,-1.120141,0.5021123,-0.271101
6.510956,2.275115,6.70665,2.786172,2.339008,1.515766,-0.4348202,2.326025,1.59031,-0.4311011
4.507607,3.849893,4.943082,4.351692,0.3455868,1.692919,-0.688778,0.3435524,1.811548,-0.6859239
2.853974,7.46436,3.876014,7.911699,-2.987328,0.02673655,-1.150925,-2.973219,0.06071138,-1.146386
5.553895,4.573716,4.938647,3.803072,0.6238747,0.94237,1.080572,0.6204298,1.00825,1.07592
5.401434,4.161856,5.048548,3.692342,0.7450581,1.13364,0.617527,0.7409031,1.207431,0.6146098
3.165955,6.085352,3.978317,6.544864,-1.696964,0.5539451,-0.9716301,-1.688015,0.6037613,-0.9672896
4.267987,4.666856,4.671341,5.038379,-0.2239609,0.8628145,-0.6035805,-0.2227395,0.9280709,-0.6009519
7.935215,2.286119,8.28367,3.298167,3.624504,0.4860652,-0.9499474,3.608831,0.5178262,-0.9419274
4.00065,4.912974,4.444301,5.280523,-0.5110464,0.8891721,-0.6272507,-0.5082575,0.9546295,-0.6244348
7.156636,2.315148,7.006704,1.798996,2.882028,1.818341,0.3579525,2.866095,1.901784,0.3539211
4.11446,5.314659,4.067695,5.278538,-0.7111197,0.7310739,0.06407261,-0.707301,0.7917205,0.06377292
2.913733,5.594741,3.882715,6.155222,-1.43409,1.320835,-1.102074,-1.425706,1.395805,-1.097605
7.083975,2.033755,7.104993,2.105799,2.893814,1.742395,-0.05026627,2.877909,1.820388,-0.04970503
7.048266,2.802017,6.765768,1.987174,2.628208,1.491514,0.6566582,2.614172,1.556963,0.6504067
2.94311,7.164219,2.998959,7.187343,-2.679677,0.4675415,-0.05570984,-2.666509,0.5098931,-0.05530918
7.848565,1.946986,7.931442,2.257998,3.630883,1.244555,-0.2205029,3.613076,1.286693,-0.2179666
2.112154,7.951833,2.054817,7.936795,-3.691392,1.249998,0.04027462,-3.673153,1.291696,0.03982067
3.780483,6.972645,3.196378,6.674022,-2.155844,0.1870416,0.6831836,-2.145358,0.2294881,0.6792023
4.560493,5.569347,3.711607,4.898527,-0.642389,1.089782,1.175106,-0.6387212,1.160793,1.170344
3.401515,6.377011,3.873116,6.640556,-1.827543,0.2157548,-0.5749321,-1.818498,0.2607846,-0.571787
4.947961,3.715389,4.980198,3.758214,0.6713611,1.790255,-0.05358505,0.6673874,1.922186,-0.05334246
7.059838,3.696714,6.716276,2.988769,2.272022,0.3327545,0.7938194,2.260976,0.3756149,0.7888261
3.371432,5.652272,3.128344,5.510731,-1.29385,1.649939,0.2648544,-1.286351,1.75485,0.2633367
7.209633,2.052146,7.685311,3.361028,3.001404,0.904829,-1.185755,2.985469,0.9449543,-1.180867
3.265766,5.855522,3.250272,5.846894,-1.484612,1.214873,0.01692867,-1.476369,1.287289,0.01682699
4.763253,3.650219,5.103957,4.084838,0.5887403,1.69826,-0.5627748,0.5852797,1.816398,-0.5603006
4.689273,5.425831,4.487059,5.252053,-0.4680157,0.1554803,0.3105888,-0.4656479,0.2051656,0.3092637
7.289004,1.324144,7.668927,2.726943,3.227091,1.734285,-0.9585495,3.211014,1.79159,-0.9471437
7.132181,3.413841,6.657027,2.25883,2.464481,1.056704,1.096802,2.450856,1.107518,1.091999
3.692936,7.174143,2.695339,6.715311,-2.376789,0.559209,1.0667,-2.364409,0.602862,1.062154
2.821516,6.245499,3.293652,6.472515,-1.9508,1.003602,-0.4844513,-1.940331,1.062697,-0.4811979
8.033495,3.265589,7.639939,2.120307,3.38221,0.6974622,1.037115,3.36706,0.7321676,1.028062
2.897251,6.649646,3.663636,7.017546,-2.250044,0.4523625,-0.843462,-2.238983,0.4966674,-0.8380268
7.844018,1.691774,7.873129,1.82199,3.685688,1.790176,-0.07732224,3.666658,1.849153,-0.07625818
5.90378,3.427768,6.46288,4.320161,1.451752,0.3941461,-1.156697,1.444064,0.4425817,-1.152367
3.041098,6.817705,2.223376,6.494322,-2.339705,1.395709,0.7234917,-2.327051,1.462137,0.7174793
5.861353,4.284793,5.434075,3.678745,1.005056,0.631877,0.808239,0.9997506,0.6880902,0.8043815
7.642463,2.812063,7.384233,2.006825,3.171654,1.048202,0.6531372,3.156222,1.091489,0.6467245
5.58919,4.469223,5.499577,4.356633,0.707634,0.1338077,0.1663475,0.7040679,0.1827583,0.1656168
6.875914,1.911867,7.175328,2.803993,2.740803,1.457786,-0.7081318,2.726435,1.518827,-0.7011899
5.812576,3.972328,5.4247,3.379456,1.131626,1.033227,0.7302027,1.125415,1.100281,0.7264449
7.263656,2.533014,7.612945,3.407696,2.910057,0.4714511,-0.8727066,2.896534,0.5098826,-0.8660386
5.548345,4.072061,5.077731,3.403072,0.892746,1.408547,0.8375034,0.887653,1.495871,0.8334634
4.312835,5.024061,4.581864,5.256817,-0.4172363,0.5141135,-0.4005756,-0.4150399,0.570207,-0.3988219
7.07057,3.075271,6.622925,1.824136,2.548275,1.654214,1.027473,2.533479,1.726369,1.021636
2.953712,8.145604,1.577769,7.753438,-3.618061,1.208812,1.050369,-3.601653,1.244556,1.039177
6.300159,3.84945,5.777492,2.916449,1.563492,1.11059,1.056583,1.554609,1.175165,1.052099
5.729213,3.944936,5.162589,3.064468,1.085331,1.781151,1.033152,1.078835,1.902797,1.028593
5.814175,3.977144,5.816899,3.981126,1.129974,0.3441104,-0.005308151,1.124185,0.3949671,-0.005281925
6.289761,2.577085,6.834716,3.713977,2.069115,0.9806606,-1.196431,2.057483,1.03472,-1.192042
3.600317,5.156521,4.292139,5.661261,-0.856411,0.9892586,-0.914341,-0.8517143,1.056067,-0.9100277
5.310614,3.359158,5.93957,4.284836,1.06353,1.045268,-1.183838,1.057418,1.111822,-1.179312
2.905563,5.454284,3.892112,6.037835,-1.339695,1.526291,-1.122139,-1.331682,1.61546,-1.117707
4.57478,5.820393,4.02269,5.397258,-0.8134308,0.3043226,0.7946281,-0.8092722,0.3550587,0.7910957
3.548517,7.969441,2.558136,7.580507,-3.196602,0.2923122,1.015598,-3.182502,0.3264637,1.007986
4.70756,3.751952,5.036146,4.156776,0.5082169,1.62569,-0.5359554,0.5052484,1.735664,-0.5336076
2.858787,7.32759,1.996903,7.036231,-2.859566,1.230906,0.7042561,-2.845058,1.282349,0.6975071
8.123531,2.762783,7.707045,1.019678,3.664452,1.788281,1.1133,3.647425,1.831363,1.098871
2.387951,6.052614,3.07161,6.353472,-1.944458,1.782128,-0.6267452,-1.933239,1.887557,-0.62208
3.44912,5.601275,3.310865,5.517216,-1.224335,1.425028,0.1566429,-1.217366,1.511804,0.1557677
7.313703,2.247044,7.303905,2.214946,3.043518,1.311679,0.02412033,3.027565,1.36531,0.02387083
7.683388,2.552406,7.714326,2.644077,3.298389,0.6658459,-0.08008575,3.28248,0.7045499,-0.07939494
5.793141,4.153324,5.187486,3.255707,1.025421,1.367765,1.112923,1.019399,1.450079,1.108412
2.853814,7.180817,2.241292,6.96012,-2.727779,1.096647,0.5248299,-2.713743,1.147964,0.5201434
7.855023,2.467558,7.812443,2.328459,3.492714,0.8673157,0.1122599,3.475784,0.9060887,0.1111875
4.047309,5.630057,3.170672,5.036864,-0.9630852,1.800771,1.059085,-0.9573022,1.927496,1.054592
2.132034,7.426244,1.83835,7.347316,-3.179726,1.649229,0.1966639,-3.16272,1.713216,0.1943398
3.786879,5.358486,3.602751,5.229985,-0.9034157,1.299829,0.2279148,-0.8983076,1.381587,0.226772
4.435721,4.695382,4.389006,4.651275,-0.1490173,1.083836,0.0690155,-0.1481864,1.157823,0.06870902
3.676206,5.257813,3.755905,5.313844,-0.8881378,1.264979,-0.09922028,-0.8831319,1.344993,-0.09872258
2.115047,7.843058,2.889374,8.086323,-3.581341,0.7793646,-0.6520729,-3.565008,0.814629,-0.645843
3.795909,7.186177,3.168408,6.875392,-2.33807,0.08222719,0.7327385,-2.327013,0.1223102,0.7283532
5.622831,2.898214,6.041274,3.644229,1.45929,1.42176,-0.8182402,1.451037,1.503717,-0.8134596
3.074737,6.851922,3.710053,7.159562,-2.354679,0.1894523,-0.7228949,-2.343426,0.2304063,-0.7184147
3.815982,4.654372,4.115559,4.902987,-0.446476,1.739977,-0.3977079,-0.4438412,1.865328,-0.3960172
4.826123,4.126314,5.430006,4.818709,0.3936653,0.6945757,-1.036676,0.3915623,0.7540158,-1.032249
