-16.213,-19.858,477.703,0.0,0.0,0.0
3415.551,1454.249,476.331,3500.0,1500.0,0.0
2830.158,1421.777,487.173,2916.6666666666665,1500.0,0.0
2266.066,1429.117,459.114,2333.333333333333,1500.0,0.0
1686.769,1409.087,482.514,1750.0,1500.0,0.0
1121.117,1415.55,454.984,1166.6666666666665,1500.0,0.0
548.291,1397.875,487.794,583.3333333333335,1500.0,0.0
-14.44,1406.258,453.621,0.0,1500.0,0.0
-596.399,1428.356,498.985,-583.3333333333335,1500.0,0.0
-1174.58,1436.198,462.386,-1166.666666666667,1500.0,0.0
-1750.825,1424.897,497.199,-1750.0,1500.0,0.0
-2331.439,1435.069,462.293,-2333.333333333333,1500.0,0.0
-2900.96,1427.469,501.599,-2916.666666666667,1500.0,0.0
-3487.546,1450.846,483.128,-3500.0,1500.0,0.0
3390.106,1198.688,496.502,3500.0,1250.0,0.0
2826.194,1190.035,486.64,2916.6666666666665,1250.0,0.0
2255.951,1177.867,484.97,2333.333333333333,1250.0,0.0
1682.812,1174.944,484.357,1750.0,1250.0,0.0
1113.584,1167.376,487.109,1166.6666666666665,1250.0,0.0
546.112,1163.82,487.245,583.3333333333335,1250.0,0.0
-18.076,1160.188,489.511,0.0,1250.0,0.0
-599.643,1193.671,502.597,-583.3333333333335,1250.0,0.0
-1175.743,1190.283,501.271,-1166.666666666667,1250.0,0.0
-1751.983,1189.274,500.028,-1750.0,1250.0,0.0
-2326.729,1189.021,499.232,-2333.333333333333,1250.0,0.0
-2900.821,1193.517,502.978,-2916.666666666667,1250.0,0.0
-3464.898,1201.063,513.528,-3500.0,1250.0,0.0
3413.362,951.541,459.485,3500.0,1000.0,0.0
2828.004,945.922,486.006,2916.6666666666665,1000.0,0.0
2263.16,934.015,451.701,2333.333333333333,1000.0,0.0
1682.933,934.028,486.837,1750.0,1000.0,0.0
1116.931,925.442,450.862,1166.6666666666665,1000.0,0.0
546.458,923.894,488.543,583.3333333333335,1000.0,0.0
-16.268,917.789,450.827,0.0,1000.0,0.0
-600.095,953.575,506.918,-583.3333333333335,1000.0,0.0
-1179.157,947.6,464.926,-1166.666666666667,1000.0,0.0
-1751.22,952.928,499.098,-1750.0,1000.0,0.0
-2333.239,947.956,465.241,-2333.333333333333,1000.0,0.0
-2899.786,951.862,504.864,-2916.666666666667,1000.0,0.0
-3486.103,958.172,477.58,-3500.0,1000.0,0.0
3386.413,714.684,489.273,3500.0,750.0,0.0
2823.732,706.27,487.349,2916.6666666666665,750.0,0.0
2252.452,702.386,485.245,2333.333333333333,750.0,0.0
1681.829,695.049,489.331,1750.0,750.0,0.0
1110.604,694.079,490.456,1166.6666666666665,750.0,0.0
543.217,687.63,490.332,583.3333333333335,750.0,0.0
-19.088,686.144,489.83,0.0,750.0,0.0
-601.777,712.13,510.223,-583.3333333333335,750.0,0.0
-1179.989,708.362,505.982,-1166.666666666667,750.0,0.0
-1753.662,705.434,504.678,-1750.0,750.0,0.0
-2328.389,705.32,502.905,-2333.333333333333,750.0,0.0
-2899.667,711.137,502.958,-2916.666666666667,750.0,0.0
-3465.406,711.355,509.479,-3500.0,750.0,0.0
3411.563,462.029,456.007,3500.0,500.0,0.0
2824.322,461.471,487.883,2916.6666666666665,500.0,0.0
2262.225,451.844,455.613,2333.333333333333,500.0,0.0
1683.964,456.051,488.826,1750.0,500.0,0.0
1114.29,447.16,455.445,1166.6666666666665,500.0,0.0
542.057,448.927,490.969,583.3333333333335,500.0,0.0
-15.676,439.103,451.991,0.0,500.0,0.0
-601.201,471.673,511.064,-583.3333333333335,500.0,0.0
-1181.433,460.409,470.739,-1166.666666666667,500.0,0.0
-1754.718,463.155,505.619,-1750.0,500.0,0.0
-2331.343,460.427,469.85,-2333.333333333333,500.0,0.0
-2898.321,469.169,499.981,-2916.666666666667,500.0,0.0
