epch,plt_err1,plt_err2
176,0.009149819846218533,0.009345826613887312
177,0.009171882499280937,0.009374494351061559
178,0.009128456910703561,0.009299744923236635
179,0.009125862137805505,0.009290214375370358
180,0.00912325044125021,0.009265301981840264
181,0.009116631908508964,0.009295492906801655
182,0.00912408984462031,0.009301727325309563
183,0.009102160791204805,0.009256887709359726
184,0.00911285529858816,0.009285574060297888
185,0.00911474052088096,0.009303699686049298
186,0.009113509728643169,0.009271159946120329
187,0.009100811354174572,0.009269369254073396
188,0.0091063570677722,0.009264576358316918
189,0.009112455502575636,0.00928427052690662
190,0.009102288520304603,0.00924893739058134
191,0.00909258437092567,0.009262453942324802
192,0.009096703209994127,0.009257726919634297
193,0.009096918422968435,0.009233068497879506
194,0.009096954438879205,0.009249899517814858
195,0.009103261953511563,0.009293312631199932
196,0.009092100579255719,0.009243340841087667
197,0.00912207647570111,0.009213143926058431
198,0.009085085502118988,0.009278793076493439
199,0.009103776159824536,0.009278114694649855
200,0.009063178115956513,0.009248326028654384
201,0.009094860365983242,0.009296862064827917
202,0.009098546177142421,0.009275439985018705
203,0.009060326783205057,0.00925996075406028
204,0.009068929082081668,0.009251733090645212
205,0.00908739942500347,0.009215574922879525
206,0.009086591830115384,0.009245019910861187
207,0.00907207878646274,0.00920688002013859
208,0.009055650169313671,0.009219268715734917
209,0.009049997437116892,0.00920040558539293
210,0.009062986453428491,0.009180597367397798
211,0.00905149129657492,0.009207080352785686
212,0.00905270495818733,0.009204180736173306
213,0.00905833931439243,0.009204228697979319
214,0.009046910777465944,0.009192209389631802
215,0.009026945093123347,0.009212053722578339
216,0.00904811587629261,0.0091835209519709
217,0.009081856289709117,0.009216169259347507
218,0.009046359033661563,0.009237278248983929
219,0.009041505336354078,0.009179270860465237
220,0.00905796219924112,0.009257516159975224
221,0.009020212252022894,0.009165079985649294
222,0.00902946502029207,0.009209310423536683
223,0.009022410633909364,0.009208401201103032
224,0.009025036507168436,0.009189382250345273
225,0.009010179262429589,0.00916606572276956
226,0.009019602869285324,0.009165185770761584
227,0.00901217171654511,0.00917832954395362
228,0.009015279868730252,0.009167174057519142
229,0.009004685900080259,0.009105182439473742
230,0.009005662042768644,0.009174380115366417
231,0.008981851558726668,0.009081155599866126
232,0.00899760184043016,0.009133035802865275
233,0.009023369174152352,0.00913960572128461
234,0.008985868155571862,0.009142231442684511
235,0.008990190975140663,0.00917507901522829
236,0.008969501310765472,0.009132637347438619
237,0.00897703605643475,0.00911302364909539
238,0.009003843445904724,0.00911602904830304
239,0.008967781906024788,0.009094313475476994
240,0.008985334503606099,0.009146957151210389
241,0.008984738804204362,0.009141878918736218
242,0.008988238260175536,0.009092121519941314
243,0.008981453475068152,0.00911296804941833
244,0.00898874462409063,0.00915657395274378
245,0.008961037705518564,0.009087344406588404
246,0.008952991405568479,0.009059486033313406
247,0.008969421162805906,0.009112272230197088
248,0.00896219305260463,0.009079877114948103
249,0.008977393894108898,0.00916535420178973
250,0.008970781381838822,0.009103286512951347
251,0.008943634455831167,0.009092530823416939
252,0.008951993123648052,0.009096154044520344
253,0.008949069990793555,0.00909363096088221
254,0.008963058492458278,0.009097353349639127
255,0.008935546509174991,0.009087112871616022
256,0.008952051807299025,0.009092343452941102
257,0.008932560782103305,0.00908772222346805
258,0.008952268831064711,0.009053210869406705
259,0.008937395759707884,0.009071640068192614
260,0.008942432406445436,0.009054724331322268
261,0.008983722424701078,0.009125021604920472
262,0.008982148790620948,0.009109511259709125
263,0.008942511509649538,0.009043792487429512
264,0.008953122559575852,0.009122715324072501
265,0.008940805774409644,0.009086402156829376
266,0.008959759797242289,0.009076555596053764
267,0.008940604128371998,0.009078109428316387
268,0.008941717029869635,0.009073470126908158
269,0.00893535959184783,0.009085334054947658
270,0.008929792188820547,0.009058803643500734
271,0.008944477892699854,0.009145340066229083
272,0.008960271014028555,0.00909060102872039
273,0.008936944119085287,0.009056960799677601
274,0.00894568745183515,0.009074111132435683
275,0.0089423209832842,0.00908753382570008
276,0.008936739388000624,0.009028486759390608
277,0.008938883937153096,0.009052056934747813
278,0.00894263551351096,0.009085540422139212
279,0.008949782788048564,0.009116877546462988
280,0.008942988698968752,0.009063601303884502
281,0.008959677623598977,0.009112859567442948
282,0.00892294099652605,0.009027318093283276
283,0.008942649022203583,0.009084651509547693
284,0.008924446821832225,0.009082383625890688
285,0.008933036399866937,0.00906970503668892
286,0.008920526207393007,0.009031961865877503
287,0.008953839535309354,0.009052420768882697
288,0.008923191437068951,0.009075576202576836
289,0.008948524089979659,0.009110546680111818
290,0.008918532325317806,0.0090754352027131
291,0.008930994544913447,0.00902317003826086
292,0.008943781919023928,0.009086991404073538
293,0.008918807130494123,0.009018143726957046
294,0.008925059652576568,0.009070126580644756
295,0.008936690099364633,0.00906958567593634
296,0.008916788523846274,0.00906147301828598
297,0.008918564035831664,0.009072544940986377
298,0.008945439918294088,0.009096039074735118
299,0.008944275014419984,0.009092491350601667
300,0.008931207607205876,0.009082350015852171
301,0.008925471236874089,0.00904947505026004
302,0.00891913029323129,0.009042098093535521
303,0.008924527284441732,0.00907964139427642
304,0.008932081859411417,0.009033814804353436
305,0.00889586156645738,0.009044209323102384
306,0.008929154491377884,0.009059288312482469
307,0.00890131563765504,0.009031636686331782
308,0.008923993832080264,0.009061163613922892
309,0.00892125537816734,0.009080526640623704
310,0.008904112597326767,0.009055172062632186
311,0.00891470049765301,0.009001376590135248
312,0.008929587802716105,0.00905571981963223
313,0.008921013208344566,0.009078072214657298
314,0.008932275868177339,0.00902449294009437
315,0.008914218949102498,0.009009671344427546
316,0.008902329234495257,0.009024611530105558
317,0.008901180779307846,0.00904775156649848
318,0.008945278181432646,0.009096486595167586
319,0.008910395432211395,0.009044420156877347
320,0.0089106832488164,0.009043191247313672
321,0.008945782458431977,0.009053374099337451
322,0.008898057349493727,0.00904414008369512
323,0.008916181347894044,0.009021216464765941
324,0.008933040758955998,0.009072553102738802
325,0.008909316148959156,0.00910788275747996
326,0.008906995930628832,0.009053929644923778
327,0.008900068457695028,0.00902931710744908
328,0.00895081764846201,0.009083843859792124
329,0.00890423195579314,0.009007914132631762
330,0.008914996078177693,0.0090590653642862
331,0.00889918389566735,0.009028135195532493
332,0.008920680494789817,0.00902962884201668
333,0.00892199272154818,0.009048311001805455
334,0.008947543435231867,0.009051670169439537
335,0.008897396037639674,0.009030401765756289
336,0.0088976912258679,0.009047687809220238
337,0.008903898817267011,0.009032413648243861
338,0.008917818265605323,0.009072699276560531
339,0.008898101077162927,0.008997775035427896
340,0.008899747768785278,0.009039773101091012
341,0.008895644467216347,0.00904995228953365
342,0.008908905821469068,0.009033048886618518
343,0.00889469431881003,0.009017803412688884
344,0.008913342775096183,0.0090438782972352
345,0.00891767943436805,0.009090674024474943
346,0.008908822837106273,0.00902869816695321
347,0.00890332706998161,0.009046730956010683
348,0.008917664407693905,0.009061927655815174
349,0.008898696445224693,0.008998468446587707
350,0.008913231441095088,0.00906257609050177
351,0.00891650990202939,0.009034615442197642
352,0.008910712207125198,0.009033355303874443
353,0.008883965774867487,0.009019400681845438
354,0.008904621685069027,0.009034727921324617
355,0.00889635714643542,0.009034202901239496
356,0.00888927743579327,0.009009440200572984
357,0.008898096680754142,0.009021010722315202
358,0.00888768866189664,0.009018014866979349
359,0.008896324215687782,0.009041537114252422
360,0.008893546237889002,0.009016625415926266
361,0.008904823464987829,0.009035968187859966
362,0.008898116938521605,0.009018619362059617
363,0.00889418350251333,0.009026974868266226
364,0.008895990058655413,0.009066307333690002
365,0.008903253398385665,0.009034168183425683
366,0.008891936993298384,0.009035389313744624
367,0.008908011969867437,0.009046308742688716
368,0.008882641207625091,0.009015409009578167
369,0.008908071088260971,0.0090532875245344
370,0.008903017815914318,0.009080561096717794
371,0.008904072437369346,0.00904735948775634
372,0.008908912804858955,0.00902527311099011
373,0.008899895030653839,0.009000644594733693
374,0.008906574717047092,0.009029227795415203
375,0.008895662403648547,0.008981092262485169
376,0.00892003952594273,0.009022806708145162
377,0.008903936647708747,0.009009210277193914
378,0.008907454065208731,0.009014585648908204
379,0.008907161505579539,0.00907599534955475
380,0.008903889858065566,0.009061135854279648
381,0.0088826426785221,0.009018474460315458
382,0.008898121306869868,0.009058933441405105
383,0.00888815327894986,0.008979584512531124
384,0.00890046540882707,0.009029939458557734
385,0.008871379697665174,0.008992516939112615
386,0.008879498394925255,0.008988010679588349
387,0.008891485197748152,0.009005507285586675
388,0.008893254817965286,0.009062939751581945
389,0.008885248907774392,0.009028797134552579
390,0.008882596194529222,0.009064373634356433
391,0.008875593203768139,0.009014475171055226
392,0.00888337885299047,0.00902602274983895
393,0.008894247623209787,0.009013322747364208
394,0.008884824291679003,0.009022328944635723
395,0.008900766371743122,0.009007925256438728
396,0.0088882196211262,0.009021119683826606
397,0.008877079524498541,0.009034185371625647
398,0.00889564932944818,0.00899703742817936
399,0.008886951383925978,0.009019897184392483
400,0.008897540682493463,0.00904916750923165
401,0.008896385460017524,0.0090404673770938
402,0.008890361994526,0.009043148677714136
403,0.008873291309352094,0.009015918029057934
404,0.008875324441647427,0.009010553001015335
405,0.008893666738609612,0.009004097437464324
406,0.008879670770161939,0.008996560052213057
407,0.008886495046886763,0.009022905818167568
408,0.008901417641136306,0.009025392708822782
409,0.008911665410080798,0.009059956575639218
410,0.008892218336873377,0.009026029446515153
411,0.008876478085701241,0.00901422057114319
412,0.008874075218053418,0.008981574623030248
413,0.008883923618015172,0.008982256782456285
414,0.00887783516049622,0.008961248099170586
415,0.008882142259298348,0.009013388205766575
416,0.008875763523654222,0.009026269561452246
417,0.008935224482247706,0.009038616529768732
418,0.008865391547880309,0.008995655244463538
419,0.008882276428427139,0.008998633414004562
420,0.008879013282398096,0.009037989795027231
421,0.008892749054650333,0.009044962889832368
422,0.008877462126249413,0.00902606908235087
423,0.008867745336926254,0.009035985848380213
424,0.008892064838673164,0.008972683375870275
425,0.00888450687407556,0.009002480528357525
426,0.008866486813750294,0.009018259813762804
427,0.008886316445187356,0.009009069695742868
428,0.00889340289916066,0.009016234537844713
429,0.008883075356569032,0.008962857878843739
430,0.008893876539772862,0.008979600077498952
431,0.008874006107990173,0.009000720256149192
432,0.008856490715489433,0.008968737100679726
433,0.00888636293193714,0.00901257141780966
434,0.00893059340980536,0.009032155074421802
435,0.008885331945207084,0.00901844435520528
436,0.008874604445814225,0.008978774631243563
437,0.008864500959014674,0.00899750903713142
438,0.008881374151610782,0.008989952176505455
439,0.008869915447888826,0.00897994859180514
440,0.008865935062984082,0.008977032683178635
441,0.008884139046295108,0.009016747482872966
442,0.008871699967595553,0.00902133657667568
443,0.008892294545790852,0.009024603809927319
444,0.00886640278488797,0.008977054997125795
445,0.008865986990869953,0.008964598772289528
446,0.00887491893494587,0.008999082451211577
447,0.008869575202119761,0.008964807011054192
448,0.008876511924672507,0.008984665904002813
449,0.008868021201559401,0.009000660836331087
450,0.00887146127280266,0.008988881852156634
451,0.008882615146442625,0.009055908490612358
452,0.008863668259171658,0.008972513064172453
453,0.008866973985666424,0.008990719387205458
454,0.008897001518954546,0.009074008137870477
455,0.008885658102654532,0.009028614952404375
456,0.008866448372978139,0.008957369938087352
457,0.008874915799677065,0.009041012890116659
458,0.008882002179878775,0.008970292398801066
459,0.008886517456580081,0.009013050142544426
460,0.00886315342181886,0.008979874598099204
461,0.008857104049806497,0.008999816271510318
462,0.008861419912915313,0.008993634061105689
463,0.008897194690863301,0.009000451776816045
464,0.008863738976428556,0.008961947239301424
465,0.008868070319211042,0.008964334618975958
466,0.008859420521215383,0.009044529969804224
467,0.00886455628510416,0.008984284389628713
468,0.008854608429624853,0.008984364462964117
469,0.008886293574237715,0.009025876335102864
470,0.00885183047455191,0.009018492581048126
471,0.008853859462943118,0.009005472993498777
472,0.00886753800284992,0.008970327456246388
473,0.008890377132592827,0.00900337408150249
474,0.008853608993107134,0.008996281136056597
475,0.008858597336097264,0.008975457779576382
476,0.008867204975935468,0.009023322317116
477,0.008849453479888584,0.009002421923357784
478,0.008852006992846717,0.008998710728123005
479,0.008866360408430966,0.0089991229811634
480,0.00887249920492879,0.009024462022790771
481,0.00885187744166422,0.008951877355857153
482,0.008863280139708581,0.008995977983810757
483,0.0088594069005509,0.00899089333897577
484,0.00885719964293483,0.008989875421456638
485,0.008840884188089364,0.008966370035555464
486,0.00886906284940096,0.009003437211324853
487,0.008852786181571056,0.008977961315316306
488,0.008856270570498172,0.008979447703901921
489,0.008853935965219578,0.009032831645137742
490,0.008874755047821542,0.008996209342420585
491,0.008857198113765088,0.009000914608383703
492,0.008863438211399888,0.009000726719572116
493,0.008852025251614316,0.008958409442289456
494,0.008858520893912182,0.00898522186467824
495,0.008846538235564352,0.008971971751171672
496,0.008845130510177188,0.008983356167957472
497,0.008887740626147179,0.00901029738490083
498,0.008872112535786812,0.008995781076577447
499,0.008870430926321435,0.00899907246643984
500,0.008886705525243498,0.009000760775133104
501,0.008864558175028054,0.008973127990101049
502,0.008855668969785287,0.008937266558468115
503,0.008879683626793642,0.00902855414702916
504,0.008885683813132273,0.009016804505973555
505,0.008851896457363184,0.009003765393031632
506,0.008870641638996635,0.008992347937857864
507,0.008852962049015504,0.009003789886692527
508,0.008833044768090464,0.008963278012933562
509,0.008873446642383452,0.009033068725015709
510,0.008862913235669193,0.008990123114580993
511,0.008855364159212923,0.008960976529122852
512,0.008847467411326703,0.008952202669400076
513,0.008837674782469666,0.008982958333475444
514,0.00884740987277179,0.008971431370208349
515,0.008843113899479487,0.008950792185949168
516,0.00884184566358301,0.008981154218666507
517,0.008850147774341436,0.008996848263087465
518,0.008839447136228133,0.00895019847597559
519,0.008853797026030369,0.00899433075813335
520,0.00886065545212435,0.008969061719561067
521,0.008863555686536542,0.009008778407157336
522,0.00883238497039349,0.008961720924232051
523,0.008836865157757473,0.008973857351613001
524,0.008859661718495082,0.009013953490541826
525,0.008844367114152395,0.008972954437869279
526,0.008861438441892817,0.009042398610429249
527,0.008853431750653366,0.008972308666870925
528,0.008858799350803317,0.008982579134566269
529,0.008849321121216464,0.009007331618578977
530,0.008846947257697475,0.008979589401800237
531,0.008861615228232247,0.00899782413049981
532,0.008832475022986121,0.00892881487199191
533,0.008854204564793619,0.00898131512466497
534,0.008831448036385296,0.008947589258652047
535,0.00883994644013474,0.008961083844669671
536,0.0088310535266222,0.008972581500653106
537,0.008840215449239693,0.008955820555896943
538,0.008851908086792884,0.00895001528230581
539,0.008842959107489553,0.008992859617915731
540,0.008835902048870217,0.008967663391434854
541,0.008855736631106404,0.009022388627170237
542,0.008843351635262552,0.008946674547027016
543,0.008847180213440716,0.008979619900598743
544,0.008876944013446917,0.008970582348574875
545,0.008837905534608535,0.00898645842519068
546,0.00882930993869838,0.008950024358348203
547,0.008835967278150574,0.008997700090089659
548,0.008856151622685403,0.008963773644574097
549,0.008834185442840984,0.008945220804729542
550,0.00882763639517654,0.008926761514163389
551,0.00886593531812155,0.008973671111462963
552,0.008844278555026105,0.008996711762482824
553,0.008819359213472752,0.008928513337386909
554,0.008834337892812006,0.008941351342597855
555,0.008838799551473648,0.008976582322822425
556,0.008835000567503432,0.008984090622560167
557,0.008829214627879682,0.008940387909142429
558,0.008859596182809357,0.008988221075748343
559,0.00884643471198304,0.008986332747210139
560,0.008851093646028776,0.00894111604797665
561,0.008853570121661977,0.009007612412049386
562,0.00883632350357311,0.00894435889924055
563,0.008827508010558364,0.008973931773024767
564,0.00882887381052992,0.008973212996426857
565,0.008829306074124363,0.00892948392852718
566,0.008842577424737458,0.008941626124957539
567,0.008842407823744165,0.008987537179517207
568,0.00882700288704203,0.008965890667150438
569,0.008845559272974946,0.008936001487978651
570,0.008824054582463322,0.008939591376096408
571,0.008828950812893702,0.008965480567192851
572,0.008825025455879258,0.00894783631145385
573,0.008808773156623352,0.00892380354010434
574,0.008827723928397866,0.008974875182649056
575,0.008824275930753625,0.00893687261007677
576,0.008829470792808566,0.008945473594543249
577,0.008853376944168767,0.008926975212074053
578,0.00885970878820311,0.008955881998622649
579,0.00882345166412642,0.008935152657492744
580,0.008812039828785255,0.008961851986661041
581,0.008838708843907988,0.008969062478430117
582,0.008822835767966296,0.00894341351419088
583,0.00881940821852081,0.008962398522937775
584,0.008832573496648555,0.008922585105983186
585,0.008812830945519738,0.008926452478844509
586,0.008829167080202836,0.008939658443017584
587,0.0088285356146929,0.008954026072115623
588,0.008823593351458917,0.008961459783533996
589,0.00882025825440389,0.008960199295798837
590,0.008826464315330816,0.008940687907268133
591,0.008830723048689593,0.009005160624231321
592,0.008841674244540007,0.008987303052641492
593,0.008834689467836786,0.008977211069212952
594,0.00882266214090553,0.008998295666735425
595,0.008816016291518132,0.008938865934464257
596,0.008825171810251182,0.008913428198167504
597,0.008843293544403288,0.00892905981966086
598,0.008846680766007775,0.009014304333315409
599,0.008816001757630072,0.008992744708740705
600,0.008822726863783922,0.00899193138508634
601,0.008817707220783021,0.008918942210386818
602,0.008835478738220482,0.008965691632355974
603,0.008837278093914408,0.008970739210685811
604,0.008832110625794537,0.008971882377315755
605,0.008830851763922735,0.008981135004846224
606,0.008809582033357553,0.008944315843826212
607,0.008823868048689554,0.008968485866068451
608,0.008817475532905922,0.008996269672253858
609,0.008819143803793856,0.00892384648488231
610,0.008820137819508772,0.008913109371501768
611,0.008819950756681407,0.008903562839739585
612,0.008810467444484483,0.008922542435545678
613,0.008811538420497571,0.008952813075089792
614,0.008804805284863132,0.008970608525661637
615,0.008819929658913333,0.008945687335027952
616,0.008806923400714354,0.008930820058654943
617,0.008800148352867024,0.008935281344698849
618,0.008805208600002376,0.008933112681225337
619,0.00879987783928031,0.008903608984534671
620,0.008806398627179007,0.008924491113917257
621,0.008806288827304842,0.008950322351378253
622,0.008816664120812653,0.008945938571358236
623,0.008811292365164428,0.008961576036830506
624,0.008847075226354001,0.009033108005484604
625,0.008795265158219018,0.008931774083314333
626,0.008805012361985167,0.00895742804939358
627,0.008796972795502137,0.008918045545544123
628,0.008811796264143851,0.008966545235903154
629,0.008790935822720596,0.008920788987348223
630,0.0088158202909489,0.00897470727190285
631,0.00881264596984234,0.008925268219691935
632,0.00879779904551127,0.008913214607739896
633,0.00880710086840375,0.008911013504173953
634,0.008815655627666164,0.0089289579983871
635,0.008797541330719527,0.00894788110468488
636,0.00880955652077946,0.008920071906057772
637,0.008804821427713917,0.008902317390185073
638,0.008815663666063994,0.008922655214488106
639,0.008842953662086376,0.008985158126194798
640,0.00881158886774732,0.008953565074370059
641,0.008811973810944444,0.008944325084830718
642,0.008796924927950948,0.00895281076937357
643,0.00880244613074493,0.0089489994553462
644,0.008802105874611098,0.008909842217256344
645,0.008800481189814257,0.00894565440180428
646,0.008817617211430418,0.00893356907414438
647,0.008802845914021253,0.008946272013207072
648,0.008799900536276328,0.008898091478295147
649,0.008794121651060118,0.008924553786800972
650,0.008797363881591667,0.008920580580400475
651,0.008796879659613656,0.008955694327582846
652,0.008823873883854498,0.008981317706165249
653,0.008812244068354923,0.008964658714719433
654,0.008798849119341205,0.00894406720198835
655,0.00881315996712121,0.008953589985275573
656,0.008798545578189425,0.008934638067521431
657,0.008811533190558033,0.008936096854698016
658,0.008796005627192226,0.00895286267599771
659,0.008823446021685064,0.008982566896634497
660,0.008788894949085638,0.008939338726738008
661,0.008809279334923176,0.008962216115967439
662,0.008786579787732052,0.008954394665690273
663,0.008799313554376853,0.00893002663718477
664,0.008789999152364864,0.008913211494826576
665,0.008814711278693379,0.008953141624499342
666,0.008786241640043723,0.008935329355886807
667,0.00879405311368402,0.008913770227287138
668,0.008803273131682306,0.008950492668476934
669,0.008794094354959172,0.00890917651246282
670,0.008783384145319333,0.008867545658392158
671,0.008802125228913067,0.008890035078553387
672,0.008832379774860816,0.008929041025418197
673,0.008779296316870657,0.008902258935258991
674,0.008776936120267354,0.008926215116961428
675,0.008786310272523142,0.00888711925376217
676,0.008784064333504042,0.008911263874337333
677,0.008776391226724994,0.00888761676510095
678,0.008844960968585214,0.008935798682718172
679,0.008790824406343073,0.00890659983324118
680,0.008804019118915703,0.008980833049458603
681,0.008819851681427732,0.008967564846223833
682,0.008784967252427472,0.008897836951694188
683,0.008785437041933013,0.008908196456989394
684,0.008792962401194093,0.008938880916935638
685,0.008783716627570798,0.008913176234588092
686,0.008798894117664692,0.008950065303683426
687,0.008795013560940926,0.008918841374818364
688,0.008778754262755815,0.00893005593883539
689,0.00877923669739811,0.00889629875486383
690,0.00877589813573835,0.008888125361434952
691,0.00881108344553438,0.008985893172395489
692,0.008789589951145382,0.008904364107680845
693,0.008800868354496175,0.00888744548577375
694,0.008781827602567497,0.008892472165518093
695,0.008787623483063119,0.008912174233324507
696,0.00879337138047002,0.008898549453978614
697,0.008781828453853734,0.00891368698443063
698,0.008793401871845118,0.008939187106670719
