c1,c2,c3,c4,x,y,z,tx,ty,tz
6.712161,3.480227,6.866644,3.769573,2.322159,0.09940366,-0.8708078,2.05882,0.05039287,-0.3496169
7.127578,2.547112,7.318933,3.041741,3.005383,0.6668504,-0.9981184,2.769662,0.7266845,-0.4607347
4.359993,5.242794,3.586421,4.619498,-0.4466095,2.487909,0.1674747,-0.529834,1.929101,1.02452
3.032551,6.347585,2.963244,6.314768,-1.352856,1.579092,0.2415619,-1.943467,1.117449,0.06925833
3.360406,6.733363,2.061575,6.188372,-1.823679,2.69065,0.6838837,-2.127866,1.900791,1.173706
4.135187,4.283827,4.591222,4.72554,0.3653784,1.85053,-0.4296837,-0.07821274,1.690435,-0.6632587
5.480443,4.346711,5.112865,3.872987,0.7447977,0.8495945,-0.2793007,0.6963351,0.866536,0.6489776
8.078609,3.073151,8.039121,2.967792,3.803246,0.0991412,-0.5051718,3.48873,0.1302969,0.106078
3.055049,8.017746,2.931225,7.971387,-2.560963,0.2233085,0.3053297,-3.434433,0.1746142,0.1235414
2.280658,7.191783,3.125878,7.502764,-2.237898,1.038483,-0.752799,-2.907522,0.8391708,-0.761619
4.062982,4.929399,4.034085,4.90561,-0.09595966,1.810702,0.03598404,-0.4869474,1.359189,0.03899586
2.888693,8.15712,2.452716,8.013106,-2.750896,0.6111521,0.581913,-3.637129,0.5441087,0.3881215
5.61377,3.653849,5.597159,3.628277,1.307413,1.051208,-0.4902763,1.135237,1.026777,0.03103626
5.738635,4.270068,5.580693,4.055326,1.077855,0.412927,-0.4042091,0.9186534,0.3534932,0.2979671
3.421817,5.721941,3.344321,5.675937,-0.7826172,1.85361,0.2928314,-1.314486,1.293929,0.08739066
4.191082,5.53515,3.816556,5.257264,-0.482681,1.229786,0.1810055,-0.8170449,0.8467358,0.4998442
5.988608,3.370788,6.264997,3.840437,1.876813,0.6455664,-0.7038049,1.531326,0.6041421,-0.5644583
4.169705,5.825562,4.215024,5.858085,-0.4352705,0.3924283,0.1632309,-1.03442,0.1450517,-0.06333148
7.96953,2.998806,7.719004,2.249992,3.740316,0.5827878,0.1949539,3.407535,0.7006179,0.6550627
5.142149,4.34283,5.176207,4.383102,0.7858592,0.7766784,-0.2946892,0.4738457,0.6146501,-0.05856955
5.916467,4.19547,5.368769,3.379506,1.129021,0.7678195,0.07430649,1.087664,1.051182,1.030151
4.460155,5.559704,4.147685,5.312308,-0.334486,0.7326671,0.1254349,-0.6885828,0.4346757,0.4482814
2.001731,6.889016,3.252351,7.35047,-2.112731,1.56986,-1.145168,-2.715726,1.2189,-1.095143
2.848942,7.141018,2.641568,7.060846,-1.978816,1.135772,0.3568592,-2.679854,0.8242654,0.1897646
5.634339,4.054469,5.072844,3.229039,0.9910622,1.345364,0.1183591,0.956691,1.742418,1.002005
4.229698,5.295157,4.886007,5.832787,-0.06713772,0.2702243,-0.7828321,-0.6342715,0.1881621,-0.9971189
7.691308,3.528486,7.412409,2.870158,3.177547,0.005225996,0.01976395,2.919125,0.1636994,0.7020679
3.075632,7.604786,2.310808,7.328922,-2.255181,1.103507,0.8504219,-3.023329,0.7701424,0.6866129
5.790285,4.36926,5.380033,3.808909,0.9065475,0.5202302,-0.3386765,0.9023106,0.609527,0.7637742
7.520649,2.232028,7.367678,1.644524,3.554604,1.565034,0.1289063,3.223639,1.780007,0.3795816
3.584662,6.626486,2.603859,6.151471,-1.548883,1.821464,0.5808277,-1.941282,1.182355,1.011621
7.805111,3.019633,7.875016,3.195982,3.515781,0.08270632,-0.8350792,3.237599,0.09201026,-0.1826864
2.406656,6.424588,2.781611,6.574245,-1.663897,2.311871,-0.2572843,-2.217709,1.589599,-0.3242284
7.575914,2.342161,7.801037,2.991225,3.532227,0.6622595,-1.07318,3.244297,0.6844074,-0.5769511
2.205867,6.247376,2.997203,6.568644,-1.649237,2.675603,-0.6771431,-2.135241,1.847767,-0.6862296
3.707953,6.28339,3.471947,6.147072,-1.029869,0.8507791,0.3860092,-1.608255,0.497396,0.2824166
2.871235,7.467403,3.596657,7.77522,-2.210888,0.1844961,-0.7193909,-2.969882,0.1178861,-0.7819914
4.023924,5.843091,3.256251,5.343493,-0.8802834,1.818452,0.3301163,-1.121859,1.287116,0.9314661
7.26344,3.523896,7.056936,3.075814,2.728954,0.05404497,-0.2328835,2.521232,0.1980882,0.492869
3.821059,6.467738,2.785184,5.915098,-1.396542,1.709942,0.5237074,-1.701946,1.168012,1.140541
3.052305,7.399328,3.111068,7.423761,-2.07793,0.4224051,0.1006515,-2.839593,0.2715306,-0.06036282
6.658743,3.564469,6.574403,3.404315,2.112289,0.2240418,-0.625514,1.977088,0.2977872,0.1860138
2.734512,7.611115,1.960274,7.368459,-2.380241,1.584241,0.8088531,-3.153219,1.174855,0.6058139
3.984122,6.634062,3.371486,6.285259,-1.273537,0.6411065,0.477581,-1.758598,0.2953985,0.7510508
5.853974,4.382614,5.366569,3.706529,0.9510689,0.5276806,-0.1774635,0.9413568,0.690842,0.9114911
8.079299,3.289243,7.790237,2.496368,3.727367,0.2644204,0.205574,3.403497,0.3902075,0.764544
2.144225,7.971952,2.460904,8.062901,-2.885044,1.050996,-0.1875916,-3.684644,0.9916829,-0.2430578
5.665063,2.990864,6.262843,4.009429,1.983624,1.041809,-0.7434797,1.44673,1.173904,-1.188376
2.046991,6.971458,2.200895,7.01819,-2.196968,2.67972,-0.06205333,-2.775691,1.830374,-0.1089611
5.800324,3.518442,6.007677,3.850696,1.639793,0.7404451,-0.6149197,1.329021,0.6867951,-0.4080704
4.552281,5.500605,3.695207,4.815387,-0.5211449,1.492092,0.1954288,-0.5958372,1.299064,1.178118
5.405652,3.921579,5.167069,3.58557,0.9358063,1.308697,-0.3509293,0.8651431,1.334909,0.4204116
3.001077,7.971334,3.313309,8.094055,-2.548058,0.002752102,-0.2025185,-3.408482,0.001042128,-0.3285921
5.131792,3.891932,5.106019,3.857886,0.9081345,1.453608,-0.3405457,0.6992595,1.333111,0.04397464
5.019774,3.415694,5.443314,4.012293,1.277275,1.61515,-0.4868717,0.845698,1.633418,-0.7385886
2.976531,6.880866,2.244351,6.597249,-1.810143,2.235912,0.6758652,-2.405411,1.377197,0.637104
1.73819,6.801019,2.89765,7.185328,-2.135109,2.604974,-0.9413884,-2.702035,1.714309,-0.8958449
5.565176,4.048381,5.612615,4.113351,1.181969,0.6003175,-0.4432421,0.9113615,0.4961336,-0.08837795
5.342074,4.498867,5.0746,4.177752,0.6609955,0.7275423,-0.2478809,0.5186218,0.6357607,0.4643649
2.781627,6.7468,3.855235,7.255666,-1.728981,0.6358783,-1.17823,-2.361367,0.4740818,-1.187564
4.035436,6.486444,3.469391,6.150275,-1.146454,0.6569419,0.4299316,-1.611826,0.3112659,0.7080122
4.56153,5.089626,5.232685,5.698923,0.2632866,0.08826451,-0.8390961,-0.3185461,0.03712797,-1.095572
5.941115,2.995155,6.197375,3.475853,1.932899,1.107782,-0.7248363,1.645369,1.130544,-0.5184338
4.124064,5.119642,4.151169,5.1415,-0.1230316,1.255527,0.04613781,-0.5751765,0.9282085,-0.03738308
4.870268,4.816451,5.40267,5.354206,0.6222,0.09864566,-0.5834988,0.03258252,0.03325534,-0.9115543
2.884919,7.930796,2.669918,7.85514,-2.567593,0.5369886,0.3711824,-3.410923,0.4441242,0.1990492
6.386764,2.6413,6.847781,3.616326,2.539268,0.8743271,-0.9442196,2.113393,0.9156836,-1.016891
2.056093,7.962999,1.436407,7.825925,-2.90789,2.346296,0.4792328,-3.698865,1.878661,0.3607086
7.181451,2.919253,7.064569,2.618576,2.93491,0.6258391,-0.2341843,2.6907,0.7899717,0.2775162
4.664097,4.93198,4.374437,4.659004,0.07684326,1.156208,-0.02882385,-0.1606636,0.8933886,0.4363509
6.509232,3.082455,6.311574,2.63958,2.230267,1.022893,-0.1230125,2.054286,1.27864,0.4223574
2.928239,6.176756,3.389302,6.408206,-1.291,1.30032,-0.3848295,-1.848608,0.9921311,-0.485464
5.216927,4.034874,4.87502,3.581857,0.7175369,1.653654,-0.2690738,0.6835068,1.712524,0.575085
7.638703,2.440573,8.08683,3.606029,3.700851,0.5001833,-1.395748,3.274586,0.3925719,-1.174508
5.984825,3.816961,5.724387,3.394062,1.394623,0.7281693,-0.3576279,1.328059,0.8569509,0.5082553
4.919737,3.890396,5.388252,4.468179,1.069603,1.035109,-0.4579887,0.5667899,1.007342,-0.8049071
5.266297,3.391692,5.596102,3.884076,1.389444,1.393181,-0.5210381,1.014394,1.36791,-0.5970788
5.917019,3.512538,5.768724,3.256529,1.499653,1.009223,-0.4752846,1.417075,1.129481,0.2888241
3.07261,6.931856,3.013499,6.905858,-1.728186,0.8509003,0.2362614,-2.413106,0.5812207,0.05996037
6.562335,2.813783,6.690002,3.099882,2.369261,0.8300925,-0.8754005,2.196679,0.9162279,-0.2819823
2.472929,7.53321,3.327917,7.855502,-2.423431,0.5608619,-0.8079879,-3.164618,0.4719837,-0.8266096
5.921825,3.648363,5.89943,3.611899,1.519953,0.7154139,-0.5699873,1.359841,0.7110809,0.04412282
3.521188,7.20602,2.822249,6.89152,-1.83346,0.8070242,0.687542,-2.470497,0.4535565,0.7389467
2.540318,6.322783,2.703835,6.390234,-1.564899,2.647124,-0.05698013,-2.095273,1.708256,-0.1429182
7.599781,3.447967,7.378213,2.927428,3.117316,0.03219061,-0.124073,2.866762,0.1723528,0.5531073
4.150937,6.695716,3.459726,6.290632,-1.273478,0.4846776,0.4775391,-1.725147,0.1689291,0.8767622
4.131772,5.306573,4.793885,5.83691,-0.1355639,0.3669205,-0.784174,-0.6930112,0.2771704,-0.9849658
6.885849,2.573314,6.703481,2.035604,2.798613,1.431088,0.05915833,2.549561,1.773483,0.4130436
1.423394,7.419521,2.790593,7.798118,-2.650688,1.994888,-1.033548,-3.313952,1.575707,-0.9602261
2.320565,6.036628,3.468295,6.563911,-1.450171,2.493741,-1.130027,-1.940991,1.704348,-1.107341
5.953968,3.732806,5.548412,3.0445,1.428757,1.099131,0.01267815,1.344744,1.397482,0.7774764
2.762844,6.590539,3.709657,7.040132,-1.63105,0.8215937,-0.9959908,-2.237619,0.6267816,-1.021375
5.938671,2.732247,6.198384,3.258423,2.00013,1.426761,-0.7535477,1.737665,1.518016,-0.5253578
6.903309,3.052634,7.218464,3.710678,2.74755,0.2705372,-1.030338,2.396069,0.2158396,-0.7417594
4.264174,4.724575,4.586436,5.017352,0.2457256,1.110916,-0.2013588,-0.2586517,0.9292315,-0.4753697
4.852238,3.98496,4.76892,3.883076,0.6734779,2.033507,-0.252553,0.4790195,1.797813,0.1336033
7.615363,1.874017,7.866331,2.719808,3.720999,1.077539,-1.02828,3.405113,1.140702,-0.6475697
6.961654,2.695356,6.882401,2.483497,2.811945,0.9465107,-0.2653151,2.57498,1.150087,0.1828644
5.931818,2.862121,6.043665,3.087256,1.855199,1.46741,-0.6916065,1.687171,1.598896,-0.2232358
7.739115,2.378643,7.665707,2.127699,3.724613,1.02744,-0.1507568,3.389747,1.139682,0.1884732
3.471795,5.746536,4.336014,6.306373,-0.7647457,0.6765223,-1.029503,-1.310582,0.5367898,-1.124609
3.65123,6.594386,3.141441,6.326381,-1.341393,0.9701673,0.5030289,-1.884652,0.5687369,0.5771387
3.989665,6.266122,3.130331,5.757242,-1.157536,1.372058,0.4340725,-1.459179,0.9357573,1.019743
3.148146,7.004425,2.6796,6.806717,-1.754265,1.180092,0.6562634,-2.446946,0.7825924,0.4550946
4.675587,3.823543,5.362225,4.638084,0.9182243,1.236387,-0.8792827,0.4526018,1.31723,-1.148724
3.475168,6.049718,4.332903,6.579996,-0.94485,0.4095435,-1.019791,-1.532643,0.2830501,-1.116209
4.34251,5.429782,3.783406,4.993926,-0.446475,1.438359,0.167429,-0.6640713,1.077041,0.7572058
6.441191,2.7924,6.422319,2.748589,2.283125,1.135259,-0.4744644,2.105715,1.344948,0.04045963
4.260297,6.226488,3.636498,5.817486,-0.926899,0.6979015,0.3475761,-1.288688,0.373657,0.8210015
6.288903,3.60786,6.183138,3.420167,1.758945,0.4886773,-0.6049309,1.658353,0.5609685,0.2198517
2.477795,7.303503,2.506839,7.313407,-2.248812,1.288068,0.08373833,-2.950106,1.009144,-0.02412856
3.012302,6.163573,3.818384,6.595129,-1.244404,0.927504,-0.8546963,-1.807229,0.7184283,-0.9176823
5.747988,4.021392,5.606812,3.81688,1.187759,0.6340258,-0.4454094,1.054236,0.6092645,0.2671702
7.816665,1.833433,8.261414,3.24225,3.809582,1.036023,-1.561594,3.608673,0.9355334,-1.191785
2.044871,7.298988,2.324673,7.382265,-2.39533,1.814574,-0.1516876,-3.068359,1.421984,-0.2037677
4.176499,5.829173,3.553143,5.400087,-0.7498245,1.261675,0.2811737,-1.033507,0.8727037,0.8030528
1.823142,7.762384,2.988725,8.115617,-2.814953,1.134138,-0.9802399,-3.558172,1.023948,-0.9347723
1.689546,7.040432,2.489471,7.273966,-2.331074,2.666053,-0.5734253,-2.91957,1.80654,-0.55715
2.89114,8.122591,2.359111,7.948786,-2.721317,0.7154918,0.668314,-3.601112,0.6176451,0.4655468
3.306547,7.398537,3.189391,7.346925,-1.954254,0.2808865,0.3373976,-2.737818,0.1128116,0.1268399
6.28604,2.204866,6.699015,3.197488,2.514748,1.471413,-0.9275655,2.165804,1.637164,-0.8937495
3.833551,6.103091,2.932702,5.581429,-1.141125,2.120107,0.4279232,-1.409476,1.413312,1.015896
4.948404,3.734022,5.356266,4.25979,1.122074,1.279501,-0.4170742,0.6589859,1.236675,-0.700482
3.903745,7.69804,2.880898,7.233268,-2.139671,0.3846272,0.8023682,-2.751288,0.1266031,1.156609
7.09273,2.694575,6.990679,2.413196,2.942017,0.9148018,-0.1958885,2.69038,1.112662,0.2395364
3.439011,5.960327,3.028912,5.733499,-1.03154,2.213422,0.3806229,-1.481169,1.3921,0.4420813
4.855987,4.713421,4.591907,4.440871,0.2894287,1.113793,-0.1085396,0.08526707,0.9053453,0.4158339
7.762741,2.487614,7.611409,1.965103,3.718163,1.080292,0.05732346,3.379494,1.203491,0.3877656
5.689035,4.400903,5.205538,3.755057,0.8057594,0.6808435,-0.2288578,0.8123237,0.815277,0.8779156
2.486058,7.423679,3.575482,7.855864,-2.335182,0.5326706,-1.110669,-3.058157,0.4341896,-1.100598
5.405594,4.505819,4.807514,3.767512,0.5228081,1.067199,-0.1206169,0.5573772,1.247342,1.018043
4.810539,4.504513,5.073668,4.784502,0.6581535,0.7225444,-0.2468033,0.1781654,0.5676929,-0.4334697
4.921874,4.542521,5.29593,4.945355,0.7833557,0.4369921,-0.2916451,0.2243962,0.3262773,-0.6370062
4.289397,5.049205,3.781447,4.625461,-0.2696381,2.327715,0.1011124,-0.4434717,1.708341,0.6832641
2.666962,7.260659,1.835223,6.998037,-2.157776,2.612626,0.8090897,-2.85028,1.569071,0.6241072
3.160026,6.71985,3.722889,7.00218,-1.539284,0.4025992,-0.5366316,-2.198164,0.2486119,-0.6456894
7.557447,2.879894,7.504665,2.738391,3.329063,0.4234331,-0.395841,3.051326,0.525431,0.1325002
4.71834,4.661184,5.155675,5.103419,0.5863266,0.4750284,-0.3978825,0.03350616,0.379503,-0.7197093
6.647777,3.040755,7.106683,3.944389,2.656136,0.3409486,-0.9888439,2.184171,0.302448,-1.052002
2.295184,6.27624,2.780168,6.469363,-1.656281,2.682533,-0.3812447,-2.132707,1.929598,-0.410244
7.355812,1.763711,7.406767,1.965429,3.505901,1.666638,-0.3638344,3.18733,1.951238,-0.1253719
4.650837,4.988467,5.042896,5.355868,0.3774452,0.2790688,-0.3136597,-0.2034073,0.1573229,-0.6334199
3.315498,6.197652,3.346145,6.214101,-1.120106,1.138454,0.1592922,-1.713648,0.798411,-0.03402603
6.040136,3.89826,6.221265,4.173407,1.672127,0.1877612,-0.6270542,1.330426,0.09361506,-0.3701482
6.022509,3.705079,5.953205,3.591329,1.539944,0.6044279,-0.5774773,1.408938,0.6191612,0.1383277
7.044682,2.292099,7.231688,2.814869,3.018917,0.9573259,-0.8967314,2.773364,1.076431,-0.4449619
4.101145,5.746743,4.139336,5.774059,-0.4330254,0.5538836,0.1623707,-1.012854,0.2914834,-0.05245185
6.072628,4.044408,5.578372,3.255558,1.350407,0.7132739,0.07198715,1.282474,0.990656,0.9597628
3.006544,7.863871,1.731009,7.469776,-2.576546,1.652881,0.9729309,-3.300072,1.195475,1.007152
5.408672,4.555351,4.774828,3.781068,0.493309,1.052792,-0.08047104,0.5314068,1.255915,1.075792
3.967968,5.203081,4.309638,5.468112,-0.1814423,0.9382061,-0.2402248,-0.7079548,0.7380813,-0.4713674
4.717387,5.362357,4.064671,4.798196,-0.2797623,1.070586,0.1049166,-0.4063208,0.8805515,0.9553649
2.90614,5.544911,3.83589,6.083949,-0.9241905,1.871009,-1.006608,-1.393774,1.497515,-1.044733
1.886755,7.408529,2.395623,7.554169,-2.524616,1.754079,-0.3405237,-3.207904,1.419335,-0.3631941
2.004215,7.217639,2.31988,7.311585,-2.348167,1.986871,-0.1812019,-3.00484,1.513719,-0.2274941
2.698596,7.425378,2.419641,7.328607,-2.252861,1.178103,0.3957596,-2.990864,0.899011,0.2379597
3.191027,6.289959,2.713766,6.061804,-1.321873,2.371378,0.4918175,-1.836309,1.426649,0.4696878
6.212039,3.939725,6.263091,4.019741,1.689255,0.1179349,-0.6334801,1.441749,0.04783821,-0.1061473
7.431154,2.573012,7.776308,3.445187,3.380369,0.4554055,-1.252239,3.037603,0.3971033,-0.874821
3.686579,5.112697,4.511211,5.735837,-0.2975082,1.0564,-1.003849,-0.7843004,0.9362599,-1.126694
6.543433,2.382018,6.786557,2.985774,2.544954,1.185778,-0.9532471,2.321406,1.308957,-0.5401398
4.787884,4.632151,4.786226,4.630437,0.4340134,0.9404729,-0.1627522,0.09168839,0.7190968,0.002644539
7.069294,3.20816,6.86771,2.735471,2.697573,0.4895465,-0.1203022,2.480165,0.6730829,0.4682476
4.261928,6.062248,3.430208,5.509369,-0.9256477,1.156286,0.3471222,-1.161677,0.823264,1.066284
7.989592,2.313395,7.751301,1.265263,4.000539,1.798711,0.405529,3.655111,1.853489,0.625151
5.234823,3.471107,5.275905,3.532759,1.154033,1.867322,-0.4327583,0.9596745,1.824944,-0.07196748
4.246184,4.749112,4.281932,4.781101,0.107255,1.597128,-0.04022217,-0.2827494,1.246736,-0.05081022
2.463455,6.615856,2.997831,6.832856,-1.767828,1.534034,-0.4314222,-2.356308,1.170458,-0.4863961
7.474753,3.024985,7.36168,2.733664,3.184129,0.3797589,-0.2738467,2.920088,0.5051562,0.2796022
6.131001,2.450044,6.383386,3.026741,2.206492,1.552149,-0.8323727,1.974154,1.724921,-0.5264075
7.747684,2.868042,7.289577,1.15628,3.580598,1.656755,0.8518295,3.237559,1.905114,1.148114
6.186779,3.907381,5.704622,3.087735,1.530036,0.7611484,0.1399307,1.438038,1.064741,0.9555869
2.971055,7.079133,2.531475,6.90618,-1.880139,1.316477,0.6065331,-2.580435,0.9139189,0.4031338
3.215993,7.604291,2.533545,7.341763,-2.19105,0.8340548,0.8199348,-2.967665,0.5465492,0.6539598
5.74363,4.056521,5.430412,3.599368,1.058498,0.791694,-0.3922596,1.03337,0.879491,0.5833191
4.183862,4.255322,4.651613,4.71599,0.4086732,1.762957,-0.4504232,-0.03769112,1.629128,-0.6887999
2.288746,7.54737,2.018422,7.469837,-2.501917,1.727801,0.3106194,-3.232778,1.36587,0.1940553
4.226864,4.773674,4.20014,4.750027,0.05464874,1.731007,-0.02049446,-0.3075987,1.333053,0.03753388
5.929231,3.743499,5.490561,3.000709,1.404748,1.181974,0.07729912,1.321375,1.522336,0.8349218
5.993405,3.458219,6.499351,4.275504,2.031422,0.3698647,-0.761795,1.497602,0.3552468,-1.053443
7.846627,2.23857,7.681106,1.562379,3.90056,1.556026,0.1867485,3.534898,1.662551,0.4283612
2.129032,7.318583,1.798746,7.22941,-2.429976,2.676573,0.3038254,-3.064305,1.856283,0.2162145
3.259864,6.755674,3.31576,6.782822,-1.515229,0.6427855,0.1229439,-2.188276,0.4033954,-0.06125867
2.473279,7.438223,2.039447,7.305436,-2.351847,1.735799,0.4734354,-3.075629,1.311729,0.3262947
3.640355,5.176386,3.903192,5.364484,-0.3573914,1.654736,-0.1297406,-0.8464239,1.307411,-0.3304532
7.523567,2.597556,7.599854,2.810876,3.397806,0.563312,-0.6884251,3.116048,0.6370379,-0.1922878
7.212397,3.517459,6.77863,2.510712,2.703392,0.4900926,0.4024239,2.477884,0.7639779,1.011474
4.31469,5.770809,3.641272,5.28626,-0.6810427,1.197684,0.2553902,-0.917855,0.8586065,0.8929482
4.249368,5.000443,3.785001,4.612324,-0.2465115,2.532198,0.09244919,-0.4342064,1.783409,0.621817
4.9139,4.196956,5.177282,4.502475,0.8422146,0.9411616,-0.315834,0.4082482,0.8035678,-0.4429732
5.513803,3.62243,5.673084,3.860552,1.369539,0.9944757,-0.513586,1.080001,0.9256426,-0.2969763
3.387759,6.952971,2.407581,6.531718,-1.806391,1.680928,0.6773958,-2.304181,1.083042,0.9467449
6.663409,3.205381,7.078693,3.997668,2.583637,0.213088,-0.9688648,2.132909,0.153002,-0.9511463
3.071535,7.084977,3.274472,7.175287,-1.837587,0.4948476,-0.06853771,-2.547661,0.3182178,-0.2146406
3.40164,7.809708,2.547674,7.477367,-2.327103,0.6741701,0.8726559,-3.088774,0.4122992,0.8467519
4.764186,4.153073,5.035311,4.461491,0.7706165,1.191896,-0.2889824,0.3405911,1.044978,-0.4428147
6.273036,3.316591,5.995722,2.756351,1.913387,1.087375,-0.0470314,1.771951,1.372267,0.5670505
2.08502,6.557791,3.052562,6.926431,-1.861,2.085542,-0.8428345,-2.416082,1.522052,-0.8284714
2.382659,7.833925,2.63482,7.914265,-2.691772,0.8503029,-0.1321449,-3.480832,0.7646271,-0.2108681
3.085414,5.846228,3.466416,6.055959,-1.017048,1.544922,-0.2909975,-1.541163,1.183775,-0.4160435
4.689822,5.140153,4.834742,5.27271,0.240696,0.3498254,-0.09025787,-0.2766714,0.146868,-0.2300501
4.352475,4.369544,4.547353,4.563693,0.4043007,1.733784,-0.1516104,-0.009304523,1.454198,-0.2890642
4.096085,4.349816,4.557875,4.787193,0.3119278,1.79874,-0.4383202,-0.1339371,1.634168,-0.6660519
3.62247,6.975584,2.446883,6.44389,-1.808712,1.576638,0.6782722,-2.22103,1.048973,1.189175
6.092764,4.123969,5.615537,3.37929,1.316677,0.5699073,-0.006278992,1.257166,0.8097647,0.9312532
7.469535,1.201358,7.771213,2.457857,3.721752,1.733539,-1.036911,3.396919,1.964312,-0.7662998
5.170985,4.412034,5.232863,4.484396,0.7945709,0.636876,-0.2979612,0.4545654,0.4737234,-0.1072956
5.69376,3.871111,5.670141,3.836287,1.284122,0.7230628,-0.4815519,1.089588,0.6680554,0.044734
3.870624,5.634737,4.693802,6.228989,-0.4771233,0.3087372,-1.032103,-1.048033,0.2176626,-1.175008
5.127458,5.097095,4.790508,4.757996,0.23452,0.4391297,-0.0879364,0.0194025,0.2701702,0.5569762
3.014404,7.496094,3.338824,7.632335,-2.168579,0.2168483,-0.2177162,-2.94405,0.124315,-0.3435189
7.130988,3.286166,6.751734,2.352404,2.737045,0.7251431,0.3450012,2.503257,0.9952792,0.8775138
6.686676,2.828965,6.899215,3.300088,2.533401,0.6597863,-0.950058,2.294287,0.6861111,-0.4812557
7.316597,2.43378,7.465876,2.851315,3.240952,0.7226633,-0.8473377,2.975582,0.8047575,-0.3677846
2.549112,6.620269,2.427098,6.574252,-1.749863,2.611316,0.2200871,-2.333124,1.624978,0.1011949
6.662815,2.762684,7.058646,3.614389,2.684891,0.6168154,-1.006831,2.297542,0.6070808,-0.9052303
5.88354,3.508913,5.601257,3.011728,1.484795,1.272622,-0.167326,1.393973,1.5346,0.5403271
3.385749,6.068679,3.672168,6.233008,-1.003593,0.8813576,-0.167942,-1.585348,0.6311852,-0.3369205
3.599853,7.093836,2.566228,6.629412,-1.846199,1.24662,0.692318,-2.335223,0.7967376,1.062236
5.360018,5.185439,4.922657,4.73197,0.271904,0.21598,-0.1019669,0.1150634,0.1046939,0.7495388
1.231833,7.588702,2.875398,8.021153,-2.818825,2.037353,-1.226772,-3.504436,1.63639,-1.125084
6.947276,3.049294,6.928658,3.006634,2.637127,0.473916,-0.5718956,2.435403,0.585951,0.04305792
4.481717,4.351433,4.66813,4.543194,0.4789276,1.513682,-0.1795969,0.07192636,1.276196,-0.2842745
2.910249,7.457745,1.457436,7.019439,-2.425888,2.68806,0.9097009,-2.946776,1.794961,1.057571
3.615882,8.441691,2.703383,8.092949,-2.734509,0.1743623,1.025438,-3.636722,0.07591057,0.9610534
5.890906,3.592089,5.71517,3.295983,1.437405,0.9811568,-0.4508686,1.362479,1.099615,0.3399336
6.023039,3.11795,6.360777,3.728821,2.023632,0.811444,-0.7588463,1.659712,0.8026372,-0.6970814
4.707048,4.557453,4.796775,4.650068,0.4708252,1.016361,-0.1765289,0.08662033,0.7994698,-0.1421251
5.92959,2.720886,6.337114,3.521675,2.10775,1.26839,-0.7955589,1.734801,1.348179,-0.8331628
4.928916,4.52267,4.343861,3.876785,0.2335472,1.916154,-0.08758163,0.2399793,1.967399,0.9041803
7.425087,2.591743,7.775426,3.470224,3.375633,0.4394689,-1.249142,3.025924,0.3776698,-0.8875535
6.175643,2.541395,6.552762,3.355414,2.319546,1.239033,-0.8722339,1.979993,1.325851,-0.8000188
4.605947,5.868957,4.145745,5.515171,-0.493103,0.4308368,0.1849174,-0.8268692,0.1639347,0.6712581
4.456673,4.602057,5.141792,5.268304,0.432003,0.6438264,-0.8567486,-0.08231282,0.6142255,-1.096015
6.800236,3.72052,6.395517,2.915767,2.186848,0.3856556,0.1556244,2.025059,0.6434687,0.8900949
7.878658,2.402316,7.859444,2.338534,3.860483,0.8584155,-0.3271065,3.518883,0.9291476,0.05039704
6.881906,3.231634,6.694624,2.810839,2.503452,0.5459461,-0.1846161,2.307323,0.7308885,0.4237733
2.483124,7.836455,3.101235,8.053681,-2.656353,0.4973734,-0.5281029,-3.452758,0.4613962,-0.5752927
3.921472,6.34894,3.708279,6.21952,-0.9634666,0.4982209,0.3612967,-1.558194,0.194262,0.2711012
4.991715,4.434294,5.222275,4.692324,0.7790527,0.6255693,-0.2921456,0.3283908,0.4738662,-0.3924901
7.410125,2.869018,7.837614,3.84051,3.350409,0.1829502,-1.288733,2.917418,0.07546282,-1.086375
5.196407,4.855455,4.964022,4.6059,0.4446392,0.4848371,-0.1667328,0.2142003,0.3214002,0.3935216
6.192538,3.606496,6.616486,4.293853,2.077671,0.1524592,-0.779129,1.583795,0.08948088,-0.9050601
4.902612,3.976045,5.248107,4.394992,0.9677687,1.116403,-0.3628998,0.5141671,1.020784,-0.5845048
2.065543,7.204492,2.436193,7.319376,-2.319151,1.778001,-0.2328682,-2.97739,1.385586,-0.278095
4.321429,4.999745,3.822051,4.575016,-0.2286396,2.336649,0.08574104,-0.3951687,1.731901,0.6777803
7.67222,3.211475,7.53006,2.855243,3.305585,0.1568909,-0.2536001,3.034337,0.2667415,0.3601927
6.304155,2.881643,6.134601,2.488939,2.137095,1.470232,-0.1289114,1.964907,1.843157,0.3515078
3.06445,7.500932,2.002059,7.133118,-2.26676,1.645552,0.8552341,-2.92957,1.119198,0.8971021
5.041264,5.824986,4.302076,5.198459,-0.3899221,0.296744,0.1462154,-0.5322573,0.1779225,1.15108
5.911152,4.938292,5.354074,4.255715,0.6526747,0.01583891,-0.244751,0.6596872,0.1024542,1.045937
3.949005,5.905199,3.388895,5.546291,-0.8590315,1.435127,0.3221397,-1.204796,0.9658636,0.6850053
2.803132,6.77721,2.881958,6.810192,-1.741193,1.2389,0.05823326,-2.379565,0.9110824,-0.07468832
