c1,c2,c3,c4,x,y,z,tx,ty,tz
7.920588,2.999631,7.833342,2.761039,3.374086,0.2993365,0.2308874,3.35862,0.3342619,0.2290759
5.66798,3.585759,5.844095,3.858124,1.210712,0.7208768,-0.3396709,1.20427,0.7787749,-0.3379087
4.155515,5.0583,4.236041,5.12466,-0.5227222,0.8378718,-0.1131382,-0.5198815,0.9021508,-0.1126226
2.879875,8.117122,1.825528,7.805545,-3.616112,1.01523,0.8354111,-3.599624,1.051023,0.8268545
6.093193,2.793705,6.554692,3.693477,1.842794,0.960782,-0.9774094,1.832638,1.017911,-0.9728314
4.1394,5.506136,4.689883,5.931097,-0.8280602,0.0890656,-0.813591,-0.8239318,0.1365638,-0.8100629
7.812811,2.663984,7.563533,1.806605,3.387796,1.198875,0.6457863,3.371451,1.24153,0.6388315
7.383862,2.777449,7.453764,2.958279,2.939677,0.4694625,-0.1741867,2.92545,0.5095028,-0.1728654
3.466425,7.488081,2.215933,6.997543,-2.76828,0.8527505,1.188962,-2.753453,0.8953367,1.18429
2.868475,7.380052,1.411019,6.944637,-2.905003,1.884101,1.051026,-2.889814,1.960793,1.039529
2.734657,6.780507,3.472548,7.11024,-2.417959,0.5591373,-0.7687445,-2.406058,0.603556,-0.7633739
5.124002,4.798055,4.76087,4.408154,0.203207,0.593898,0.6008339,0.2021289,0.6518663,0.598251
7.548089,2.112446,7.920644,3.197716,3.296995,0.7515939,-0.9690704,3.281951,0.7879943,-0.9604926
3.441225,6.265961,4.018517,6.60066,-1.722298,0.2045708,-0.7215538,-1.713765,0.2498512,-0.7177417
5.825387,4.232117,5.619539,3.94397,1.006682,0.3385439,0.3945084,1.00152,0.389632,0.3926522
4.401725,3.908643,4.856336,4.414329,0.2576352,1.7789,-0.7042732,0.2561059,1.910636,-0.7014682
3.206092,7.631145,2.085098,7.23208,-3.011492,0.9037102,0.9973269,-2.99721,0.9448701,0.988565
5.803064,3.664749,5.428945,3.037807,1.272638,1.551762,0.7042497,1.265323,1.646256,0.7003521
